genea1	dN	dNse	dS	dSse	dNdS	chr	chrom	DE	expmean	haploid
MvSl-1064-A1-R4_MC04-1g05602	1.19799	0.43603	2.01827	1.08077	0.593573	aAutosome	aAutosome	NON	7.49004	A1
MvSl-1064-A2-R4_MC03g04667	0.00811	0.00432	0.01367	0.00852	0.593266	aAutosome	aAutosome	NON	5.0309	A2
MvSl-1064-A2-R4_MC03g04943	0.02464	0.01157	0.04155	0.03478	0.593019	aAutosome	aAutosome	NON	6.31574	A2
MvSl-1064-A1-R4_A1g00210	0.80029	0.1594	1.35198	0.0614	0.591939	faBlack	NRR	NON	5.32552	A1
MvSl-1064-A2-R4_A2g00017	0.08083	0.01815	0.13658	0.03708	0.591814	bPAR	bPAR	NON	1.49172	A2
MvSl-1064-A2-R4_MC05g06630	0.18085	0.03288	0.30577	0.08447	0.591457	aAutosome	aAutosome	NON	6.41342	A2
MvSl-1064-A2-R4_MC17g12476	0.0072	0.00512	0.01219	0.00871	0.590643	aAutosome	aAutosome	NON	2.8325	A2
MvSl-1064-A1-R4_A1g01376	0.40665	0.24549	0.68945	0.51322	0.589818	faBlack	NRR	Down	6.37736	A1
MvSl-1064-A1-R4_MC13g11524	0.96402	0.45893	1.63503	1.25385	0.589604	aAutosome	aAutosome	NON	2.49004	A1
MvSl-1064-A2-R4_MC08-2g09116	0.01691	0.00438	0.0287	0.00829	0.589197	aAutosome	aAutosome	Down	1.04738	A2
MvSl-1064-A2-R4_MC05g06513	0.00116	0.00067	0.00197	0.0014	0.588803	aAutosome	aAutosome	NON	4.60182	A2
MvSl-1064-A1-R4_MC02g04179	0.94905	0.55283	1.61212	2.27681	0.588697	aAutosome	aAutosome	NON	6.71753	A1
MvSl-1064-A2-R4_MC01g03127	0.01311	0.00354	0.02227	0.00682	0.588682	aAutosome	aAutosome	NON	3.55157	A2
MvSl-1064-A2-R4_MC12g11340	0.98783	0.1679	1.67856	0.7365	0.588498	aAutosome	aAutosome	NON	5.00525	A2
MvSl-1064-A1-R4_A1g01384	0.97886	0.30551	1.6663	1.01363	0.587445	faBlack	NRR	Up	8.18365	A1
MvSl-1064-A2-R4_MC12g11130	0.01478	0.00646	0.02516	0.01225	0.587438	aAutosome	aAutosome	NON	6.09896	A2
MvSl-1064-A1-R4_MC07g07980	0.82705	0.29522	1.40995	1.1204	0.586581	aAutosome	aAutosome	NON	4.46213	A1
MvSl-1064-A2-R4_MC15g12289	0.85994	0.11448	1.46603	0.46253	0.586577	aAutosome	aAutosome	NON	3.55632	A2
MvSl-1064-A2-R4_MC03g05204	0.71931	0.09457	1.22651	0.34666	0.586469	aAutosome	aAutosome	NON	1.10597	A2
MvSl-1064-A2-R4_MC01g03120	0.00438	0.00255	0.00747	0.00535	0.586338	aAutosome	aAutosome	NON	5.11471	A2
MvSl-1064-A1-R4_MC03g04518	0.56164	0.20245	0.95791	0.53923	0.586318	aAutosome	aAutosome	NON	10.2234	A1
MvSl-1064-A2-R4_MC01g03113	0.01202	0.00429	0.02051	0.00849	0.586053	aAutosome	aAutosome	NON	3.71867	A2
MvSl-1064-A1-R4_MC13g11496	0.84522	0.41819	1.44285	2.94974	0.585799	aAutosome	aAutosome	NON	5.32746	A1
MvSl-1064-A2-R4_MC13g11828	0.00277	0.00281	0.00473	0.0048	0.585611	aAutosome	aAutosome	NON	6.9506	A2
MvSl-1064-A1-R4_MC10-1g09709	0.80029	0	1.36812	0	0.584956	aAutosome	aAutosome	NON	7.16323	A1
MvSl-1064-A1-R4_MC02g04150	0.9135	0.27664	1.5631	0.87503	0.584416	aAutosome	aAutosome	NON	7.26274	A1
MvSl-1064-A1-R4_MC09-2g09087	0.67544	0.22894	1.15702	0.99711	0.583776	aAutosome	aAutosome	NON	5.06226	A1
MvSl-1064-A2-R4_MC13g11649	0.00374	0.00218	0.00642	0.00461	0.582545	aAutosome	aAutosome	NON	5.71538	A2
MvSl-1064-A2-R4_MC08-1g08630	0.00233	0.00231	0.004	0.00398	0.582485	aAutosome	aAutosome	NON	5.16979	A2
MvSl-1064-A2-R4_MC06-2g07799	1.11989	0.20144	1.92279	1.06029	0.58243	aAutosome	aAutosome	NON	5.86382	A2
MvSl-1064-A2-R4_MC08-1g08610	0.00364	0.00258	0.00625	0.00627	0.582391	aAutosome	aAutosome	NON	6.77017	A2
MvSl-1064-A2-R4_MC03g04912	0.00573	0.00183	0.00984	0.00312	0.582311	aAutosome	aAutosome	NON	4.74471	A2
MvSl-1064-A2-R4_MC06-2g07502	0.54721	0.0653	0.94112	0.20906	0.581445	aAutosome	aAutosome	NON	6.63184	A2
MvSl-1064-A2-R4_MC14g12177	0.00916	0.0046	0.01577	0.00791	0.580846	aAutosome	aAutosome	Down	5.28841	A2
MvSl-1064-A2-R4_MC03g05368	0.23246	0.03087	0.40024	0.08178	0.580801	aAutosome	aAutosome	NON	7.47827	A2
MvSl-1064-A2-R4_MC15g12323	0.00626	0.0021	0.01079	0.00445	0.580161	aAutosome	aAutosome	NON	2.48288	A2
MvSl-1064-A2-R4_MC01g02266	0.0044	0.00254	0.00759	0.00538	0.579703	aAutosome	aAutosome	NON	5.91629	A2
MvSl-1064-A2-R4_MC07g08133	0.01389	0.00402	0.02399	0.00742	0.578989	aAutosome	aAutosome	NON	5.26573	A2
MvSl-1064-A2-R4_MC12g11462	0.00493	0.00286	0.00852	0.00607	0.578632	aAutosome	aAutosome	NON	0.673018	A2
MvSl-1064-A2-R4_MC04-2g06365	0.00383	0.0027	0.00662	0.00654	0.578541	aAutosome	aAutosome	NON	3.90321	A2
MvSl-1064-A2-R4_MC01g02049	0.00273	0.00097	0.00472	0.00167	0.578378	aAutosome	aAutosome	NON	7.39142	A2
MvSl-1064-A2-R4_MC05g06970	0.00329	0.00146	0.00569	0.00326	0.578197	aAutosome	aAutosome	NON	3.94026	A2
MvSl-1064-A2-R4_MC10g10329	0.00869	0.00454	0.01503	0.00906	0.578173	aAutosome	aAutosome	NON	5.51497	A2
MvSl-1064-A2-R4_MC10g10381	0.00478	0.0024	0.00827	0.0048	0.577986	aAutosome	aAutosome	NON	7.76484	A2
MvSl-1064-A2-R4_MC10g10000	0.02124	0.0096	0.03677	0.02158	0.577643	aAutosome	aAutosome	Up	1.87197	A2
MvSl-1064-A1-R4_MC07g07568	0.92808	0.33238	1.60689	1.24552	0.577563	aAutosome	aAutosome	NON	5.7035	A1
MvSl-1064-A2-R4_MC14g12157	0.86768	0.12431	1.50385	0.56797	0.576972	aAutosome	aAutosome	NON	7.42774	A2
MvSl-1064-A2-R4_MC04-1g05740	0.17365	0.02334	0.30098	0.05591	0.576948	aAutosome	aAutosome	NON	8.72917	A2
MvSl-1064-A2-R4_MC06-1g07159	0.00706	0.005	0.01224	0.01227	0.576793	aAutosome	aAutosome	Up	5.4952	A2
MvSl-1064-A2-R4_MC03g05398	0.01527	0.00657	0.02649	0.0126	0.576442	aAutosome	aAutosome	NON	5.2138	A2
MvSl-1064-A2-R4_MC11g10946	0.01256	0.00376	0.0218	0.00811	0.576144	aAutosome	aAutosome	NON	3.76492	A2
MvSl-1064-A2-R4_MC03g04732	0.03865	0.01072	0.0671	0.02057	0.576005	aAutosome	aAutosome	NON	5.03618	A2
MvSl-1064-A2-R4_MC12g11038	0.00229	0.00161	0.00398	0.00398	0.575362	aAutosome	aAutosome	NON	7.38233	A2
MvSl-1064-A2-R4_MC01g02653	0.00607	0.0043	0.01055	0.01062	0.57535	aAutosome	aAutosome	NON	4.77233	A2
MvSl-1064-A2-R4_MC13g11771	0.00424	0.00427	0.00737	0.00744	0.575297	aAutosome	aAutosome	NON	7.1839	A2
MvSl-1064-A1-R4_MC03g04433	1.14172	0.47669	1.98717	2.21134	0.574546	aAutosome	aAutosome	NON	7.16713	A1
MvSl-1064-A2-R4_MC09g09624	0.00209	0.00209	0.00364	0.00364	0.57416	aAutosome	aAutosome	NON	6.44629	A2
MvSl-1064-A2-R4_MC05g06654	0.00221	0.00221	0.00385	0.00384	0.574011	aAutosome	aAutosome	NON	5.53753	A2
MvSl-1064-A2-R4_MC01g02550	0.00506	0.00231	0.00882	0.00508	0.57369	aAutosome	aAutosome	NON	7.16104	A2
MvSl-1064-A2-R4_MC06-2g07632	0.08067	0.0262	0.14064	0.05545	0.573592	aAutosome	aAutosome	NON	5.78284	A2
MvSl-1064-A1-R4_MC05-3g06738	0.81177	0.48885	1.41571	1.36877	0.573401	aAutosome	aAutosome	NON	6.57469	A1
MvSl-1064-A2-R4_MC01g02988	0.08743	0.02801	0.15276	0.05433	0.572335	aAutosome	aAutosome	NON	5.4063	A2
MvSl-1064-A2-R4_MC02g03536	0.24407	0.03523	0.42655	0.11192	0.572195	aAutosome	aAutosome	NON	6.88474	A2
MvSl-1064-A2-R4_MC06-2g07762	0.00373	0.00216	0.00652	0.00464	0.572077	aAutosome	aAutosome	NON	5.81208	A2
MvSl-1064-A1-R4_MC02g04086	0.99596	0.27191	1.74176	1.09214	0.571812	aAutosome	aAutosome	NON	7.27108	A1
MvSl-1064-A1-R4_MC09-2g09561	0.81336	0.44366	1.42327	1.10364	0.571473	aAutosome	aAutosome	NON	5.31732	A1
MvSl-1064-A2-R4_MC11g10740	0.00275	0.00139	0.00482	0.00282	0.570528	aAutosome	aAutosome	NON	7.1409	A2
MvSl-1064-A2-R4_MC04-1g06246	0.73067	0.09899	1.28075	0.36856	0.570502	aAutosome	aAutosome	NON	4.83462	A2
MvSl-1064-A2-R4_MC05g06452	0.00219	0.00127	0.00384	0.00274	0.570298	aAutosome	aAutosome	NON	7.25127	A2
MvSl-1064-A1-R4_MC05-3g06541	0.45054	0.15379	0.79014	0.47982	0.570203	aAutosome	aAutosome	NON	4.53381	A1
MvSl-1064-A2-R4_MC01g03385	0.0043	0.00248	0.00755	0.00533	0.569529	aAutosome	aAutosome	NON	6.7058	A2
MvSl-1064-A2-R4_MC13g11830	0.00422	0.00423	0.00741	0.00744	0.569493	aAutosome	aAutosome	NON	4.96013	A2
MvSl-1064-A1-R4_MC08g08300	0.76065	0.43511	1.33668	2.07153	0.569059	aAutosome	aAutosome	NON	7.6463	A1
MvSl-1064-A2-R4_MC10g10220	0.00115	0.0008	0.00203	0.00197	0.566475	aAutosome	aAutosome	NON	7.6899	A2
MvSl-1064-A2-R4_MC02g03807	0.00112	0.00111	0.00198	0.00197	0.565628	aAutosome	aAutosome	NON	6.42718	A2
MvSl-1064-A2-R4_MC06-2g07761	0.00104	0.00104	0.00184	0.00184	0.565187	aAutosome	aAutosome	NON	5.87278	A2
MvSl-1064-A2-R4_MC04-1g05894	0.73852	0.1011	1.30702	0.43251	0.565041	aAutosome	aAutosome	NON	5.85206	A2
MvSl-1064-A2-R4_MC13g11571	0.06853	0.01758	0.12129	0.04279	0.565009	aAutosome	aAutosome	NON	1.82376	A2
MvSl-1064-A2-R4_MC11g10482	0.07579	0.01395	0.1342	0.03482	0.564754	aAutosome	aAutosome	NON	6.81099	A2
MvSl-1064-A1-R4_MC03g04751	1.09119	0.39902	1.93243	3.946	0.564672	aAutosome	aAutosome	NON	7.66494	A1
MvSl-1064-A2-R4_MC09g09736	0.00179	0.00128	0.00317	0.00224	0.564651	aAutosome	aAutosome	NON	4.52039	A2
MvSl-1064-A2-R4_A2g01577	0.00083	0.00083	0.00147	0.00146	0.564587	faBlack	NRR	Up	5.22477	A2
MvSl-1064-A1-R4_MC12g11246	0.02811	0.0216	0.04984	0.03452	0.564005	aAutosome	aAutosome	NON	1.10992	A1
MvSl-1064-A2-R4_MC06-2g07686	0.00287	0.001	0.00509	0.00197	0.56384	aAutosome	aAutosome	NON	8.00981	A2
MvSl-1064-A2-R4_MC10g10005	0.14072	0.03047	0.24994	0.08753	0.563015	aAutosome	aAutosome	NON	7.91686	A2
MvSl-1064-A2-R4_MC06-2g07595	0.73394	0.10938	1.30374	0.45611	0.56295	aAutosome	aAutosome	NON	3.71478	A2
MvSl-1064-A2-R4_MC12g11503	0.00094	0.00095	0.00167	0.00169	0.562841	aAutosome	aAutosome	NON	7.33379	A2
MvSl-1064-A2-R4_MC01g03343	0.0036	0.0016	0.00641	0.00286	0.561614	aAutosome	aAutosome	NON	7.07453	A2
MvSl-1064-A2-R4_MC13g11561	0.64296	0.10845	1.14493	0.33275	0.561571	aAutosome	aAutosome	NON	0.959959	A2
MvSl-1064-A2-R4_MC03g05378	0.00179	0.00103	0.00319	0.00184	0.561111	aAutosome	aAutosome	NON	4.19026	A2
MvSl-1064-A2-R4_A2g01781	0.00508	0.00228	0.00906	0.00455	0.5607	bPAR	bPAR	NON	5.78091	A2
MvSl-1064-A1-R4_MC10-1g09638	0.75743	0.41663	1.35281	1.08351	0.559894	aAutosome	aAutosome	NON	4.30323	A1
MvSl-1064-A2-R4_MC01g02506	0.00103	0.00073	0.00184	0.0013	0.559752	aAutosome	aAutosome	NON	6.0598	A2
MvSl-1064-A1-R4_MC02g03330	0.63628	0.33668	1.13672	0.92634	0.559751	aAutosome	aAutosome	NON	9.65246	A1
MvSl-1064-A1-R4_MC02g03302	0.89164	0.55112	1.59354	1.93579	0.559534	aAutosome	aAutosome	NON	5.62151	A1
MvSl-1064-A2-R4_MC01g02805	0.0074	0.0024	0.01323	0.00429	0.559331	aAutosome	aAutosome	NON	7.59928	A2
MvSl-1064-A2-R4_A2g01279	0.03037	0.00918	0.0543	0.01762	0.559299	gPurple	NRR	NON	8.089	A2
MvSl-1064-A2-R4_MC04-1g05771	0.00307	0.00178	0.00549	0.00391	0.559188	aAutosome	aAutosome	NON	4.17505	A2
MvSl-1064-A2-R4_MC06-1g07151	0.00189	0.00095	0.00338	0.00196	0.559155	aAutosome	aAutosome	NON	7.79006	A2
MvSl-1064-A2-R4_MC06-2g07679	0.0039	0.00174	0.00698	0.00349	0.558731	aAutosome	aAutosome	NON	8.36805	A2
MvSl-1064-A2-R4_MC03g05171	0.82159	0.10234	1.47203	0.35217	0.558134	aAutosome	aAutosome	NON	7.74783	A2
MvSl-1064-A2-R4_MC12g11067	0.20799	0.03461	0.37281	0.10534	0.557898	aAutosome	aAutosome	NON	0.661082	A2
MvSl-1064-A2-R4_MC04-1g05879	0.00121	0.0007	0.00217	0.00153	0.557578	aAutosome	aAutosome	NON	4.96032	A2
MvSl-1064-A1-R4_MC04-1g05453	1.07929	0.72769	1.93604	2.68472	0.557473	aAutosome	aAutosome	NON	7.95363	A1
MvSl-1064-A2-R4_MC04-1g05986	0.00277	0.00134	0.00497	0.00262	0.557333	aAutosome	aAutosome	NON	5.5556	A2
MvSl-1064-A1-R4_MC10-2g10059	0.4691	0.1907	0.84173	0.7063	0.557305	aAutosome	aAutosome	NON	4.92267	A1
MvSl-1064-A2-R4_MC08-2g09044	0.00268	0.00269	0.00481	0.00482	0.557161	aAutosome	aAutosome	NON	6.22031	A2
MvSl-1064-A2-R4_MC07g07867	0.48667	0.04555	0.87361	0.13916	0.557079	aAutosome	aAutosome	NON	5.60143	A2
MvSl-1064-A2-R4_MC07g08442	0.00093	0.00093	0.00167	0.00168	0.556853	aAutosome	aAutosome	NON	6.47329	A2
MvSl-1064-A1-R4_MC01-1g01988	1.13962	0.41775	2.04704	1.95203	0.556716	aAutosome	aAutosome	NON	9.863	A1
MvSl-1064-A2-R4_MC01g02308	0.02513	0.0104	0.04518	0.02067	0.556218	aAutosome	aAutosome	NON	3.5041	A2
MvSl-1064-A2-R4_MC10g10374	0.00626	0.00436	0.01126	0.01094	0.555945	aAutosome	aAutosome	NON	9.94801	A2
MvSl-1064-A2-R4_MC10g09906	0.78054	0.10681	1.40475	0.44203	0.555643	aAutosome	aAutosome	NON	5.59997	A2
MvSl-1064-A2-R4_MC06-2g07695	0.00175	0.00174	0.00315	0.00315	0.555538	aAutosome	aAutosome	NON	5.97197	A2
MvSl-1064-A2-R4_MC01g03059	0.0215	0.00707	0.03878	0.01445	0.554408	aAutosome	aAutosome	NON	2.30549	A2
MvSl-1064-A2-R4_MC03g05329	0.00662	0.00665	0.01195	0.01205	0.55397	aAutosome	aAutosome	NON	4.23606	A2
MvSl-1064-A2-R4_MC08-2g09162	0.00185	0.00106	0.00334	0.00235	0.553876	aAutosome	aAutosome	NON	8.1324	A2
MvSl-1064-A2-R4_MC01g03299	0.00098	0.00057	0.00177	0.00103	0.553641	aAutosome	aAutosome	NON	8.31828	A2
MvSl-1064-A2-R4_MC02g04376	0.00656	0.00513	0.01185	0.01407	0.553582	aAutosome	aAutosome	NON	3.98118	A2
MvSl-1064-A2-R4_MC04-1g05845	0.3555	0.07573	0.64228	0.22472	0.553497	aAutosome	aAutosome	NON	3.64222	A2
MvSl-1064-A2-R4_MC04-1g05566	0.02093	0.00577	0.03782	0.01151	0.553409	aAutosome	aAutosome	NON	3.47731	A2
MvSl-1064-A2-R4_MC09g09420	0.35815	0.04886	0.64729	0.1405	0.553307	aAutosome	aAutosome	NON	2.66155	A2
MvSl-1064-A2-R4_MC09g09286	0.01674	0.00819	0.03027	0.01572	0.553021	aAutosome	aAutosome	NON	6.18516	A2
MvSl-1064-A2-R4_MC16g12447	0.01538	0.00263	0.02785	0.00544	0.552242	aAutosome	aAutosome	Down	5.89686	A2
MvSl-1064-A1-R4_MC13g11617	0.72299	0.35359	1.30967	1.50716	0.55204	aAutosome	aAutosome	NON	6.9872	A1
MvSl-1064-A1-R4_MC12g11111	1.09807	0.52874	1.99135	1.53806	0.55142	aAutosome	aAutosome	NON	6.39886	A1
MvSl-1064-A2-R4_MC05g06453	0.04535	0.01779	0.08228	0.04825	0.551166	aAutosome	aAutosome	NON	2.18085	A2
MvSl-1064-A1-R4_MC11g10620	0.83754	0.45341	1.51982	1.28822	0.551078	aAutosome	aAutosome	NON	4.60985	A1
MvSl-1064-A1-R4_MC07g08157	1.06106	0.46465	1.92732	2.29548	0.550536	aAutosome	aAutosome	NON	6.55478	A1
MvSl-1064-A2-R4_MC08-2g09145	0.01735	0.00714	0.03153	0.01313	0.550268	aAutosome	aAutosome	NON	11.1023	A2
MvSl-1064-A2-R4_MC02g04397	0.85796	0.12965	1.56038	0.59077	0.54984	aAutosome	aAutosome	NON	6.4248	A2
MvSl-1064-A2-R4_MC08-1g08834	0.49817	0.06243	0.90619	0.20833	0.549741	aAutosome	aAutosome	NON	9.5935	A2
MvSl-1064-A1-R4_MC09-2g09564	0.80389	0.50565	1.46262	1.44222	0.549623	aAutosome	aAutosome	NON	6.81138	A1
MvSl-1064-A2-R4_MC02g04169	0.00687	0.00399	0.0125	0.00893	0.549596	aAutosome	aAutosome	Down	6.84522	A2
MvSl-1064-A2-R4_MC01g02482	0.00256	0.00257	0.00466	0.00467	0.549344	aAutosome	aAutosome	NON	4.79236	A2
MvSl-1064-A1-R4_MC08g08617	0.51305	0.18121	0.93424	0.5276	0.549163	aAutosome	aAutosome	NON	6.67129	A1
MvSl-1064-A2-R4_MC05g06896	0.00912	0.00393	0.01661	0.00778	0.549064	aAutosome	aAutosome	NON	6.00145	A2
MvSl-1064-A2-R4_MC03g04916	0.00112	0.00113	0.00204	0.00206	0.548993	aAutosome	aAutosome	NON	5.31079	A2
MvSl-1064-A2-R4_A2g01506	0.07606	0.02248	0.13878	0.06301	0.548061	faBlack	NRR	NON	6.1586	A2
MvSl-1064-A2-R4_MC01g03345	0.00366	0.00259	0.00668	0.00672	0.547896	aAutosome	aAutosome	NON	7.04812	A2
MvSl-1064-A2-R4_MC06-1g07204	0.01168	0.00752	0.02134	0.01727	0.547326	aAutosome	aAutosome	NON	0.401277	A2
MvSl-1064-A2-R4_A2g01393	0.00418	0.00419	0.00764	0.00768	0.547113	faBlack	NRR	NON	7.4462	A2
MvSl-1064-A2-R4_A2g00737	0.31429	0.04648	0.57448	0.13472	0.547086	gPurple	NRR	NON	5.28764	A2
MvSl-1064-A2-R4_MC12g11139	0.00507	0.00507	0.00927	0.00932	0.54692	aAutosome	aAutosome	NON	2.41179	A2
MvSl-1064-A1-R4_MC03g05007	1.09679	0.37754	2.00551	0.80278	0.546888	aAutosome	aAutosome	NON	4.29833	A1
MvSl-1064-A2-R4_MC01g02412	0.00164	0.00115	0.003	0.00214	0.546648	aAutosome	aAutosome	NON	4.73342	A2
MvSl-1064-A1-R4_MC12g11259	0.56873	0.24468	1.04056	0.71442	0.546561	aAutosome	aAutosome	NON	4.69808	A1
MvSl-1064-A2-R4_MC09g09776	0.00159	0.00162	0.00291	0.00296	0.546373	aAutosome	aAutosome	NON	7.00122	A2
MvSl-1064-A2-R4_A2g01038	0.00053	0.00053	0.00097	0.00097	0.546335	faBlack	NRR	NON	6.72671	A2
MvSl-1064-A2-R4_A2g00372	0.49076	0.09417	0.89968	0.35071	0.545483	dRed	NRR	NON	7.969	A2
MvSl-1064-A2-R4_MC02g04185	0.74274	0.11102	1.36174	0.48674	0.545434	aAutosome	aAutosome	NON	3.19017	A2
MvSl-1064-A1-R4_MC09-2g09135	0.5704	0.28424	1.04647	1.10383	0.545071	aAutosome	aAutosome	NON	5.95303	A1
MvSl-1064-A2-R4_MC03g05198	0.01086	0.00413	0.01997	0.0076	0.543813	aAutosome	aAutosome	NON	4.7023	A2
MvSl-1064-A2-R4_MC03g05527	0.00263	0.00268	0.00484	0.00493	0.543377	aAutosome	aAutosome	NON	6.54267	A2
MvSl-1064-A1-R4_MC01-1g02373	0.79197	0.27326	1.45801	1.40117	0.543186	aAutosome	aAutosome	NON	6.55181	A1
MvSl-1064-A2-R4_MC12g11084	0.00107	0.00114	0.00197	0.0021	0.54312	aAutosome	aAutosome	NON	5.79212	A2
MvSl-1064-A2-R4_MC05g06911	0.03861	0.0112	0.07115	0.02512	0.542656	aAutosome	aAutosome	NON	8.02168	A2
MvSl-1064-A2-R4_MC13g11730	0.00729	0.00329	0.01344	0.00613	0.542407	aAutosome	aAutosome	NON	5.16447	A2
MvSl-1064-A2-R4_MC07g08516	0.01281	0.00359	0.02362	0.00666	0.542335	aAutosome	aAutosome	NON	4.52786	A2
MvSl-1064-A2-R4_MC02g04162	0.00359	0.00207	0.00662	0.0047	0.542288	aAutosome	aAutosome	NON	6.95336	A2
MvSl-1064-A2-R4_MC01g02099	0.00246	0.00192	0.00454	0.00354	0.541838	aAutosome	aAutosome	NON	6.12812	A2
MvSl-1064-A1-R4_MC04-1g05628	0.52571	0.30444	0.97058	0.97915	0.541645	aAutosome	aAutosome	NON	5.78775	A1
MvSl-1064-A2-R4_MC06-1g07134	0.29172	0.0385	0.53863	0.10819	0.541596	aAutosome	aAutosome	NON	7.53493	A2
MvSl-1064-A2-R4_MC07g07980	0.00332	0.00331	0.00613	0.00613	0.54159	aAutosome	aAutosome	NON	3.45997	A2
MvSl-1064-A1-R4_MC04-1g05823	0.74922	0.2944	1.38349	0.86221	0.541543	aAutosome	aAutosome	NON	7.00399	A1
MvSl-1064-A2-R4_MC10g09963	0.00328	0.00328	0.00606	0.00607	0.541245	aAutosome	aAutosome	NON	6.56547	A2
MvSl-1064-A2-R4_MC08-1g08936	0.0029	0.00289	0.00536	0.00534	0.541035	aAutosome	aAutosome	NON	5.16255	A2
MvSl-1064-A2-R4_MC11g10884	0.00751	0.00537	0.01389	0.01413	0.540673	aAutosome	aAutosome	NON	4.75506	A2
MvSl-1064-A2-R4_MC05g06972	0.00128	0.00126	0.00237	0.00234	0.540062	aAutosome	aAutosome	NON	6.29853	A2
MvSl-1064-A2-R4_MC08-1g08577	0.01997	0.0079	0.03699	0.01994	0.539874	aAutosome	aAutosome	NON	0.276479	A2
MvSl-1064-A2-R4_MC13g11847	0.09453	0.02432	0.1751	0.07007	0.539863	aAutosome	aAutosome	NON	5.93332	A2
MvSl-1064-A2-R4_MC01g02182	0.00506	0.00253	0.00938	0.00542	0.53944	aAutosome	aAutosome	NON	6.13396	A2
MvSl-1064-A2-R4_MC01g02938	0.87885	0.13015	1.63319	0.54666	0.538119	aAutosome	aAutosome	NON	4.08401	A2
MvSl-1064-A2-R4_MC04-1g06003	0.00221	0.00157	0.00411	0.00291	0.5377	aAutosome	aAutosome	NON	6.22588	A2
MvSl-1064-A1-R4_MC08g08701	0.44818	0.14434	0.8348	0.53699	0.536871	aAutosome	aAutosome	NON	0.25465	A1
MvSl-1064-A2-R4_MC01g02564	0.31703	0.05705	0.59062	0.19567	0.536775	aAutosome	aAutosome	NON	2.1714	A2
MvSl-1064-A2-R4_MC14g12040	0.00494	0.00285	0.00921	0.00653	0.536368	aAutosome	aAutosome	NON	8.20592	A2
MvSl-1064-A2-R4_MC03g05508	0.00362	0.00362	0.00675	0.00677	0.536288	aAutosome	aAutosome	NON	0.757568	A2
MvSl-1064-A2-R4_MC08-1g08786	0.00318	0.00129	0.00593	0.00293	0.536247	aAutosome	aAutosome	NON	7.68646	A2
MvSl-1064-A2-R4_MC05g06995	0.01232	0.00434	0.02298	0.01021	0.536116	aAutosome	aAutosome	Down	6.1153	A2
MvSl-1064-A1-R4_MC01-1g02569	0.02702	0.02743	0.05043	0.05207	0.535792	aAutosome	aAutosome	NON	6.89645	A1
MvSl-1064-A2-R4_MC12g11034	0.00532	0.00378	0.00993	0.01006	0.535745	aAutosome	aAutosome	NON	6.8865	A2
MvSl-1064-A2-R4_MC03g05476	0.00852	0.00429	0.01591	0.00928	0.535509	aAutosome	aAutosome	NON	5.81745	A2
MvSl-1064-A2-R4_MC01g03145	0.00279	0.0028	0.00521	0.00523	0.535498	aAutosome	aAutosome	NON	5.51523	A2
MvSl-1064-A2-R4_MC08-1g08534	0.01503	0.00835	0.02811	0.01574	0.534683	aAutosome	aAutosome	NON	4.65988	A2
MvSl-1064-A2-R4_MC03g05391	0.00472	0.0021	0.00883	0.00393	0.534535	aAutosome	aAutosome	NON	6.13104	A2
MvSl-1064-A2-R4_MC02g04457	0.0038	0.00125	0.00711	0.00243	0.534451	aAutosome	aAutosome	NON	6.58056	A2
MvSl-1064-A2-R4_MC05g06803	0.62209	0.07611	1.16467	0.29927	0.534134	aAutosome	aAutosome	NON	5.65032	A2
MvSl-1064-A2-R4_MC09g09746	0.0026	0.00265	0.00487	0.00497	0.53387	aAutosome	aAutosome	NON	6.52511	A2
MvSl-1064-A2-R4_MC04-2g06296	0.24005	0.0412	0.44999	0.11436	0.533456	aAutosome	aAutosome	NON	2.4536	A2
MvSl-1064-A2-R4_MC04-1g05945	0.00257	0.00115	0.00482	0.00241	0.533184	aAutosome	aAutosome	NON	7.51447	A2
MvSl-1064-A2-R4_MC11g10986	0.18798	0.03045	0.35282	0.07976	0.532793	aAutosome	aAutosome	NON	3.09147	A2
MvSl-1064-A2-R4_MC07g08078	0.01352	0.00621	0.02541	0.01331	0.532072	aAutosome	aAutosome	NON	6.96898	A2
MvSl-1064-A2-R4_MC03g05321	0.00536	0.0031	0.01008	0.00713	0.531741	aAutosome	aAutosome	NON	4.76793	A2
MvSl-1064-A2-R4_MC04-1g06015	0.38813	0.06508	0.73009	0.22345	0.531619	aAutosome	aAutosome	NON	6.51432	A2
MvSl-1064-A2-R4_MC04-1g06122	0.00706	0.0041	0.01329	0.00949	0.531222	aAutosome	aAutosome	NON	5.58168	A2
MvSl-1064-A1-R4_MC01-1g02761	0.74937	0.30093	1.41071	1.68095	0.531201	aAutosome	aAutosome	NON	3.21393	A1
MvSl-1064-A1-R4_A1g00242	0.22719	0.08636	0.4278	0.23731	0.531066	faBlack	NRR	Down	5.27274	A1
MvSl-1064-A1-R4_MC01-1g02408	0.95755	0.5266	1.80451	2.40144	0.530643	aAutosome	aAutosome	NON	6.25719	A1
MvSl-1064-A2-R4_MC10g10024	0.00087	0.00086	0.00164	0.00163	0.530455	aAutosome	aAutosome	NON	7.08015	A2
MvSl-1064-A2-R4_MC09g09293	0.14428	0.02904	0.27208	0.08084	0.530285	aAutosome	aAutosome	NON	3.95147	A2
