genea1	dN	dNse	dS	dSse	dNdS	chr	chrom	DE	expmean	haploid
MvSl-1064-A1-R4_MC04-1g05702	1.46614	1.08506	0.25325	0.37454	5.7893	aAutosome	aAutosome	NON	6.80245	A1
MvSl-1064-A1-R4_MC04-1g05704	0.79679	0.53388	59.22239	71.6976	0.0134542	aAutosome	aAutosome	NON	2.76004	A1
MvSl-1064-A1-R4_MC04-1g05705	0.93542	0.35207	75.69714	254.07331	0.0123574	aAutosome	aAutosome	NON	6.23411	A1
MvSl-1064-A1-R4_MC04-1g05708	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.21033	A1
MvSl-1064-A1-R4_MC04-1g05709	2.65145	3.02902	1.16888	1.54754	2.26837	aAutosome	aAutosome	NON	6.17415	A1
MvSl-1064-A1-R4_MC04-1g05710	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.17739	A1
MvSl-1064-A1-R4_MC04-1g05711	9.7089	9.45346	0.27563	0.3676	35.2244	aAutosome	aAutosome	NON	5.54156	A1
MvSl-1064-A1-R4_MC04-1g05712	1.069	0.42285	2.42606	2.31266	0.440632	aAutosome	aAutosome	NON	0.15227	A1
MvSl-1064-A1-R4_MC04-1g05713	0.5013	0.17127	76.81692	209.59792	0.00652591	aAutosome	aAutosome	NON	5.65228	A1
MvSl-1064-A1-R4_MC04-1g05715	1.28239	0.64184	8.77214	9.49975	0.146189	aAutosome	aAutosome	NON	6.85338	A1
MvSl-1064-A1-R4_MC04-1g05716	0.82856	0.2994	5.26797	10.34132	0.157283	aAutosome	aAutosome	NON	6.11047	A1
MvSl-1064-A1-R4_MC04-1g05717	0.55558	0.20415	68.21318	157.63224	0.00814476	aAutosome	aAutosome	NON	5.89495	A1
MvSl-1064-A1-R4_MC04-1g05718	7.92212	29.7962	30.34777	112.71408	0.261045	aAutosome	aAutosome	NON	7.19202	A1
MvSl-1064-A1-R4_MC04-1g05719	1.85047	0	60.62152	311.81673	0.030525	aAutosome	aAutosome	NON	4.80727	A1
MvSl-1064-A1-R4_MC04-1g05721	0	0	0	0.00017	0	aAutosome	aAutosome	NON	3.69272	A1
MvSl-1064-A1-R4_MC04-1g05722	1.16503	0.45182	8.39831	16.53924	0.138722	aAutosome	aAutosome	NON	6.24348	A1
MvSl-1064-A1-R4_MC04-1g05723	1.51995	0.57813	143.84549	303.55848	0.0105665	aAutosome	aAutosome	NON	4.34443	A1
MvSl-1064-A1-R4_MC04-1g05726	17.9391	41.23566	13.42949	26.96089	1.3358	aAutosome	aAutosome	NON	6.46742	A1
MvSl-1064-A1-R4_MC04-1g05727	1.90414	2.76729	67.59093	216.86117	0.0281715	aAutosome	aAutosome	NON	6.36549	A1
MvSl-1064-A1-R4_MC04-1g05728	21.66369	22.75514	1.7394	2.00667	12.4547	aAutosome	aAutosome	NON	7.43076	A1
MvSl-1064-A1-R4_MC04-1g05731	2.53946	1.411	0.42166	0.50633	6.02253	aAutosome	aAutosome	NON	8.58931	A1
MvSl-1064-A1-R4_MC04-1g05732	1.49527	0.84939	1.14468	0.94521	1.30628	aAutosome	aAutosome	NON	5.14421	A1
MvSl-1064-A1-R4_MC04-1g05733	0.16807	0.19599	0.0017	0.03616	98.8646	aAutosome	aAutosome	NON	5.18804	A1
MvSl-1064-A1-R4_MC04-1g05735	1.45257	0.64676	41.0073	111.53044	0.0354222	aAutosome	aAutosome	NON	6.63493	A1
MvSl-1064-A1-R4_MC04-1g05736	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.9579	A1
MvSl-1064-A1-R4_MC04-1g05737	0.88999	0.42375	0.00899	0.04227	98.9978	aAutosome	aAutosome	NON	7.46821	A1
MvSl-1064-A1-R4_MC04-1g05738	16.21012	0	20.48982	0	0.79113	aAutosome	aAutosome	NON	6.32136	A1
MvSl-1064-A1-R4_MC04-1g05739	20.50454	29.19557	2.2495	2.27555	9.11515	aAutosome	aAutosome	NON	6.55394	A1
MvSl-1064-A1-R4_MC04-1g05740	0.97507	0.34219	1.98342	1.32809	0.49161	aAutosome	aAutosome	NON	7.89542	A1
MvSl-1064-A1-R4_MC04-1g05741	0.64131	0	4.91391	4.5554	0.130509	aAutosome	aAutosome	NON	6.68759	A1
MvSl-1064-A1-R4_MC04-1g05742	19.64492	28.22106	0.19843	0.27584	99.0018	aAutosome	aAutosome	NON	3.83107	A1
MvSl-1064-A1-R4_MC04-1g05744	0.51093	0.21106	3.73899	4.57871	0.136649	aAutosome	aAutosome	NON	4.94597	A1
MvSl-1064-A1-R4_MC04-1g05745	0.01804	0.01848	0.00018	0.00467	100.222	aAutosome	aAutosome	NON	5.84984	A1
MvSl-1064-A1-R4_MC04-1g05748	0.46209	0.22118	7.2434	8.56507	0.0637946	aAutosome	aAutosome	NON	8.00006	A1
MvSl-1064-A1-R4_MC04-1g05749	1.04705	0.40623	2.8257	2.41907	0.370545	aAutosome	aAutosome	NON	0.929695	A1
MvSl-1064-A1-R4_MC04-1g05750	19.87981	15.13209	0.20081	0.83583	98.9981	aAutosome	aAutosome	NON	6.04093	A1
MvSl-1064-A1-R4_MC04-1g05751	1.81305	0.72243	47.37222	265.13601	0.0382724	aAutosome	aAutosome	NON	6.54944	A1
MvSl-1064-A1-R4_MC04-1g05752	0.63914	0.3958	50.5707	57.37696	0.0126385	aAutosome	aAutosome	NON	5.27261	A1
MvSl-1064-A1-R4_MC04-1g05754	1.68173	0.76803	34.19503	481.98335	0.0491805	aAutosome	aAutosome	NON	7.936	A1
MvSl-1064-A1-R4_MC04-1g05755	0.00001	0	0	0	10000	aAutosome	aAutosome	NON	4.01453	A1
MvSl-1064-A1-R4_MC04-1g05756	19.88735	20.50608	0.20088	0.78316	99.0011	aAutosome	aAutosome	NON	5.82214	A1
MvSl-1064-A1-R4_MC04-1g05757	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.4243	A1
MvSl-1064-A1-R4_MC04-1g05759	9.60345	8.19473	0.73899	0.53095	12.9954	aAutosome	aAutosome	NON	3.65146	A1
MvSl-1064-A1-R4_MC04-1g05760	1.708	0	1.68134	0.78679	1.01586	aAutosome	aAutosome	NON	6.82532	A1
MvSl-1064-A1-R4_MC04-1g05761	0	0.00635	0.00001	0.01395	0	aAutosome	aAutosome	NON	6.64822	A1
MvSl-1064-A1-R4_MC04-1g05762	0.60736	0.42032	2.06786	2.53092	0.293714	aAutosome	aAutosome	NON	8.15938	A1
MvSl-1064-A1-R4_MC04-1g05763	7.11612	12.57203	0.85716	1.02772	8.30197	aAutosome	aAutosome	NON	5.87442	A1
MvSl-1064-A1-R4_MC04-1g05767	0.79914	0.28496	75.51771	242.73714	0.0105822	aAutosome	aAutosome	NON	5.99708	A1
MvSl-1064-A1-R4_MC04-1g05768	0.52604	0.18151	83.86676	164.65025	0.00627233	aAutosome	aAutosome	NON	7.87985	A1
MvSl-1064-A1-R4_MC04-1g05769	0.5146	0.19691	4.37128	3.82488	0.117723	aAutosome	aAutosome	NON	7.82124	A1
MvSl-1064-A1-R4_MC04-1g05770	0	0	0	0	0	aAutosome	aAutosome	NON	7.73794	A1
MvSl-1064-A1-R4_MC04-1g05772	0	0	0	0	0	aAutosome	aAutosome	NON	4.56387	A1
MvSl-1064-A1-R4_MC04-1g05774	0.94194	0.28895	3.52402	3.25346	0.267291	aAutosome	aAutosome	NON	6.87796	A1
MvSl-1064-A1-R4_MC04-1g05778	0.18385	0.18094	48.14736	124.86923	0.00381849	aAutosome	aAutosome	NON	4.50123	A1
MvSl-1064-A1-R4_MC04-1g05781	7.80391	2.37699	0.07883	0.22589	98.9967	aAutosome	aAutosome	NON	5.96985	A1
MvSl-1064-A1-R4_MC04-1g05782	15.04525	14.67617	0.95054	1.48137	15.8281	aAutosome	aAutosome	NON	6.64156	A1
MvSl-1064-A1-R4_MC04-1g05783	21.3063	13.51394	0.21522	0.38917	98.9978	aAutosome	aAutosome	NON	4.85398	A1
MvSl-1064-A1-R4_MC04-1g05784	0.01871	0.01887	0.28045	0.29417	0.0667142	aAutosome	aAutosome	NON	5.99159	A1
MvSl-1064-A1-R4_MC04-1g05785	12.70798	17.69759	2.34381	2.79274	5.42193	aAutosome	aAutosome	NON	7.28825	A1
MvSl-1064-A1-R4_MC04-1g05787	1.13113	0.82569	1.46485	1.5028	0.772181	aAutosome	aAutosome	NON	4.85362	A1
MvSl-1064-A1-R4_MC04-1g05788	0.73784	0.45337	1.70709	1.77012	0.432221	aAutosome	aAutosome	NON	5.44042	A1
MvSl-1064-A1-R4_MC04-1g05789	1.40211	0	5.35932	7.15141	0.261621	aAutosome	aAutosome	NON	5.83805	A1
MvSl-1064-A1-R4_MC04-1g05791	17.71903	37.83449	2.81108	3.69309	6.30328	aAutosome	aAutosome	NON	7.43474	A1
MvSl-1064-A1-R4_MC04-1g05792	0	0.00066	0.00001	0	0	aAutosome	aAutosome	NON	5.30822	A1
MvSl-1064-A1-R4_MC04-1g05793	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.32634	A1
MvSl-1064-A1-R4_MC04-1g05794	1.0217	0.40763	4.62305	5.01521	0.221001	aAutosome	aAutosome	NON	4.33666	A1
MvSl-1064-A1-R4_MC04-1g05795	2.51746	2.53268	33.39541	177.85007	0.0753834	aAutosome	aAutosome	NON	3.06959	A1
MvSl-1064-A1-R4_MC04-1g05796	0.32572	0.13482	0.23547	0.15286	1.38328	aAutosome	aAutosome	NON	5.29196	A1
MvSl-1064-A1-R4_MC04-1g05798	0.26801	0.18332	5.85537	7.17961	0.0457717	aAutosome	aAutosome	NON	6.16408	A1
MvSl-1064-A1-R4_MC04-1g05802	22.31637	43.51709	3.47348	5.97469	6.42479	aAutosome	aAutosome	NON	6.87304	A1
MvSl-1064-A1-R4_MC04-1g05807	0.62198	0.29074	1.53441	1.52759	0.405355	aAutosome	aAutosome	NON	5.49312	A1
MvSl-1064-A1-R4_MC04-1g05809	0.91958	0.44871	10.41444	20.28907	0.0882986	aAutosome	aAutosome	NON	6.39431	A1
MvSl-1064-A1-R4_MC04-1g05811	0.58466	0.42342	60.1272	311.27205	0.00972372	aAutosome	aAutosome	NON	6.04282	A1
MvSl-1064-A1-R4_MC04-1g05813	0.78504	0.455	63.52672	410.56864	0.0123576	aAutosome	aAutosome	NON	4.67705	A1
MvSl-1064-A1-R4_MC04-1g05814	0.3441	0.15921	0.35292	0.27866	0.975008	aAutosome	aAutosome	NON	4.06504	A1
MvSl-1064-A1-R4_MC04-1g05815	0.54329	0.22827	53.61587	301.19531	0.010133	aAutosome	aAutosome	NON	4.8111	A1
MvSl-1064-A1-R4_MC04-1g05820	0.14916	0.15973	1.11993	1.97501	0.133187	aAutosome	aAutosome	NON	5.81652	A1
MvSl-1064-A1-R4_MC04-1g05821	1.47748	0.5542	1.09215	0.77845	1.35282	aAutosome	aAutosome	NON	7.49363	A1
MvSl-1064-A1-R4_MC04-1g05823	0.74922	0.2944	1.38349	0.86221	0.541543	aAutosome	aAutosome	NON	7.00399	A1
MvSl-1064-A1-R4_MC04-1g05824	0.00001	0	0	0	10000	aAutosome	aAutosome	NON	4.6285	A1
MvSl-1064-A1-R4_MC04-1g05825	16.3322	0	17.95247	0	0.909747	aAutosome	aAutosome	NON	6.92046	A1
MvSl-1064-A1-R4_MC04-1g05826	0	0	0.00001	0	0	aAutosome	aAutosome	Down	-0.829169	A1
MvSl-1064-A1-R4_MC04-1g05831	0.90059	0.47956	22.75672	206.33029	0.0395747	aAutosome	aAutosome	NON	5.00786	A1
MvSl-1064-A1-R4_MC04-1g05837	1.02731	0.53815	0.71584	0.66735	1.43511	aAutosome	aAutosome	NON	0.434042	A1
MvSl-1064-A1-R4_MC04-1g05838	19.84887	19.44633	3.94775	5.63487	5.02789	aAutosome	aAutosome	NON	8.35269	A1
MvSl-1064-A1-R4_MC04-1g05840	1.20652	0.37028	3.3148	0	0.36398	aAutosome	aAutosome	NON	7.02969	A1
MvSl-1064-A1-R4_MC04-1g05841	2.29411	1.10211	7.05564	11.75606	0.325146	aAutosome	aAutosome	NON	6.49025	A1
MvSl-1064-A1-R4_MC04-1g05843	0	0.00014	0.00001	0.01349	0	aAutosome	aAutosome	NON	1.82232	A1
MvSl-1064-A1-R4_MC04-1g05846	0.63353	0.29538	13.8558	34.70024	0.0457231	aAutosome	aAutosome	NON	5.60935	A1
MvSl-1064-A1-R4_MC04-1g05847	0.0231	0.02352	0.00023	0	100.434	aAutosome	aAutosome	NON	3.75483	A1
MvSl-1064-A1-R4_MC04-1g05848	0.98915	0.35558	5.18167	7.81668	0.190894	aAutosome	aAutosome	NON	7.34995	A1
MvSl-1064-A1-R4_MC04-1g05849	0.82627	0.29151	1.00007	0.70139	0.826212	aAutosome	aAutosome	NON	5.04541	A1
MvSl-1064-A1-R4_MC04-1g05850	1.15336	0.66476	1.44231	1.16014	0.799662	aAutosome	aAutosome	NON	5.22959	A1
MvSl-1064-A1-R4_MC04-1g05851	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.7674	A1
MvSl-1064-A1-R4_MC04-1g05853	0	0	0.00002	0	0	aAutosome	aAutosome	NON	5.76165	A1
MvSl-1064-A1-R4_MC04-1g05854	2.98477	21.89259	77.37545	615.02711	0.0385752	aAutosome	aAutosome	NON	6.31465	A1
MvSl-1064-A1-R4_MC04-1g05855	1.2177	0.48616	70.60689	336.70711	0.0172462	aAutosome	aAutosome	NON	7.66145	A1
MvSl-1064-A1-R4_MC04-1g05856	4.79785	0	11.90178	49.15174	0.40312	aAutosome	aAutosome	NON	5.77792	A1
MvSl-1064-A1-R4_MC04-1g05859	2.16615	1.4793	3.16887	7.08283	0.683572	aAutosome	aAutosome	NON	6.0059	A1
MvSl-1064-A1-R4_MC04-1g05860	0	0.0001	0.00001	0	0	aAutosome	aAutosome	NON	2.15792	A1
MvSl-1064-A1-R4_MC04-1g05862	19.74585	21.05536	0.53726	1.18608	36.7529	aAutosome	aAutosome	NON	2.80837	A1
MvSl-1064-A1-R4_MC04-1g05865	1.39613	0.67478	0.89063	0.62783	1.56758	aAutosome	aAutosome	Up	7.79963	A1
MvSl-1064-A1-R4_MC04-1g05866	0	0	0	0	0	aAutosome	aAutosome	NON	6.78122	A1
MvSl-1064-A1-R4_MC04-1g05867	13.44952	0	23.32491	0	0.576616	aAutosome	aAutosome	NON	5.03936	A1
MvSl-1064-A1-R4_MC04-1g05868	10.03485	0	48.06691	0	0.208768	aAutosome	aAutosome	NON	4.49005	A1
MvSl-1064-A1-R4_MC04-1g05869	0.85832	0.33965	50.23748	318.65413	0.0170853	aAutosome	aAutosome	NON	7.23711	A1
MvSl-1064-A1-R4_MC04-1g05870	18.29239	55.35077	11.87079	0	1.54096	aAutosome	aAutosome	NON	6.75663	A1
MvSl-1064-A1-R4_MC04-1g05872	0.32752	0.19012	0.99551	1.28253	0.328997	aAutosome	aAutosome	NON	6.14879	A1
MvSl-1064-A1-R4_MC04-1g05873	0.59367	0.29767	63.02786	244.38131	0.00941917	aAutosome	aAutosome	NON	7.6727	A1
MvSl-1064-A1-R4_MC04-1g05874	24.02679	27.25904	0.27607	0.51726	87.0315	aAutosome	aAutosome	NON	7.45708	A1
MvSl-1064-A1-R4_MC04-1g05875	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.31654	A1
MvSl-1064-A1-R4_MC04-1g05876	0.9538	0.33685	64.38129	1454.88501	0.0148149	aAutosome	aAutosome	NON	7.89896	A1
MvSl-1064-A1-R4_MC04-1g05878	17.87994	91.02539	11.31949	64.71419	1.57957	aAutosome	aAutosome	NON	6.59899	A1
MvSl-1064-A1-R4_MC04-1g05879	0.02182	0.02197	0.00022	0.00216	99.1814	aAutosome	aAutosome	NON	6.03509	A1
MvSl-1064-A1-R4_MC04-1g05880	0.29101	0	6.97004	10.58895	0.0417516	aAutosome	aAutosome	NON	7.14729	A1
MvSl-1064-A1-R4_MC04-1g05881	4.0295	3.17635	0.85197	0.76559	4.72963	aAutosome	aAutosome	NON	5.02595	A1
MvSl-1064-A1-R4_MC04-1g05883	1.39737	0.75581	0.8974	0.97721	1.55713	aAutosome	aAutosome	NON	5.51598	A1
MvSl-1064-A1-R4_MC04-1g05884	28.322	47.88701	1.71998	2.16901	16.4665	aAutosome	aAutosome	NON	6.88185	A1
MvSl-1064-A1-R4_MC04-1g05886	1.12171	1.53738	72.22826	77.73363	0.0155301	aAutosome	aAutosome	NON	6.56318	A1
MvSl-1064-A1-R4_MC04-1g05887	1.2333	0.70535	0.25917	0.33993	4.75865	aAutosome	aAutosome	NON	7.4391	A1
MvSl-1064-A1-R4_MC04-1g05888	3.67843	3.61157	1.30611	1.64859	2.81632	aAutosome	aAutosome	NON	5.34778	A1
MvSl-1064-A1-R4_MC04-1g05889	0.7175	0.42747	0.50316	0.60557	1.42599	aAutosome	aAutosome	NON	6.96562	A1
MvSl-1064-A1-R4_MC04-1g05905	0.7195	0.31563	1.37805	1.69255	0.522115	aAutosome	aAutosome	NON	4.28696	A1
MvSl-1064-A1-R4_MC04-1g05908	0	0	0.00002	0.0043	0	aAutosome	aAutosome	NON	2.98727	A1
MvSl-1064-A1-R4_MC04-1g05912	4.08731	4.6548	47.65924	67.97763	0.0857611	aAutosome	aAutosome	NON	1.70234	A1
MvSl-1064-A1-R4_MC04-1g05914	3.15908	1.69464	0.03191	0.14947	98.9997	aAutosome	aAutosome	NON	7.05501	A1
MvSl-1064-A1-R4_MC04-1g05915	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.34172	A1
MvSl-1064-A1-R4_MC04-1g05917	1.01904	0.3447	54.15989	171.10499	0.0188154	aAutosome	aAutosome	NON	3.80776	A1
MvSl-1064-A1-R4_MC04-1g05919	0.44614	0.22469	61.26166	164.56912	0.00728253	aAutosome	aAutosome	NON	4.47087	A1
MvSl-1064-A1-R4_MC04-1g05921	0	0	0	0	0	aAutosome	aAutosome	NON	6.04921	A1
MvSl-1064-A1-R4_MC04-1g05922	0.8638	0.35812	2.2563	2.064	0.382839	aAutosome	aAutosome	NON	7.57751	A1
MvSl-1064-A1-R4_MC04-1g05924	0.63367	0.28971	61.79652	273.00912	0.0102541	aAutosome	aAutosome	NON	6.63034	A1
MvSl-1064-A1-R4_MC04-1g05927	0	0.01837	0.00001	0.04737	0	aAutosome	aAutosome	NON	3.88617	A1
MvSl-1064-A1-R4_MC04-1g05928	0.18067	0.12677	0.96113	0.69202	0.187977	aAutosome	aAutosome	NON	6.94879	A1
MvSl-1064-A1-R4_MC04-1g05930	1.18203	0.50148	93.61484	158.66827	0.0126265	aAutosome	aAutosome	NON	6.01551	A1
MvSl-1064-A1-R4_MC04-1g05931	0.56208	0.30562	81.61372	509.53385	0.00688708	aAutosome	aAutosome	NON	3.55654	A1
MvSl-1064-A1-R4_MC04-1g05932	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.41475	A1
MvSl-1064-A1-R4_MC04-1g05933	0.46076	0.24383	1.3562	1.51236	0.339743	aAutosome	aAutosome	NON	4.72839	A1
MvSl-1064-A1-R4_MC04-1g05934	0.66607	0.4805	2.88572	5.70449	0.230816	aAutosome	aAutosome	NON	6.53739	A1
MvSl-1064-A1-R4_MC04-1g05935	0	0.00346	0.00001	0.00676	0	aAutosome	aAutosome	NON	2.23361	A1
MvSl-1064-A1-R4_MC04-1g05937	1.65232	1.51323	7.96645	35.02577	0.20741	aAutosome	aAutosome	NON	6.193	A1
MvSl-1064-A1-R4_MC04-1g05938	0.53001	0.26628	0.72118	0.4197	0.734921	aAutosome	aAutosome	NON	7.66234	A1
MvSl-1064-A1-R4_MC04-1g05939	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.31905	A1
MvSl-1064-A1-R4_MC04-1g05940	18.43097	33.189	7.22312	12.59546	2.55166	aAutosome	aAutosome	NON	6.67347	A1
MvSl-1064-A1-R4_MC04-1g05942	0.9012	0.38297	58.82824	0	0.0153192	aAutosome	aAutosome	Down	5.61224	A1
MvSl-1064-A1-R4_MC04-1g05943	7.87603	16.99577	7.01425	24.55476	1.12286	aAutosome	aAutosome	NON	5.08105	A1
MvSl-1064-A1-R4_MC04-1g05944	1.79657	0.76245	4.32074	4.83439	0.415801	aAutosome	aAutosome	NON	5.79868	A1
MvSl-1064-A1-R4_MC04-1g05948	2.14384	0.81179	2.18937	2.82074	0.979204	aAutosome	aAutosome	NON	7.55226	A1
MvSl-1064-A1-R4_MC04-1g05949	1.55887	0.83716	6.03586	16.25707	0.258268	aAutosome	aAutosome	NON	5.46994	A1
MvSl-1064-A1-R4_MC04-1g05950	22.50334	51.86016	2.37207	10.07483	9.48679	aAutosome	aAutosome	NON	4.97333	A1
MvSl-1064-A1-R4_MC04-1g05951	1.13142	0.49402	2.28908	1.95677	0.494268	aAutosome	aAutosome	NON	7.13469	A1
MvSl-1064-A1-R4_MC04-1g05954	4.42692	6.91509	56.04991	117.95738	0.0789818	aAutosome	aAutosome	NON	8.21818	A1
MvSl-1064-A1-R4_MC04-1g05955	0.68511	0.25056	2.79411	2.69264	0.245198	aAutosome	aAutosome	NON	6.12117	A1
MvSl-1064-A1-R4_MC04-1g05956	1.13259	0.87296	0.94681	1.02137	1.19622	aAutosome	aAutosome	NON	6.52096	A1
MvSl-1064-A1-R4_MC04-1g05958	1.07009	0.76384	1.23561	1.78247	0.866042	aAutosome	aAutosome	NON	4.81352	A1
MvSl-1064-A1-R4_MC04-1g05959	0	0.00005	0.00001	0.00393	0	aAutosome	aAutosome	NON	3.63668	A1
MvSl-1064-A1-R4_MC04-1g05960	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.08815	A1
MvSl-1064-A1-R4_MC04-1g05964	8.1161	20.22089	5.41549	14.99594	1.49868	aAutosome	aAutosome	NON	6.74916	A1
MvSl-1064-A1-R4_MC04-1g05965	0.22255	0	3.67585	4.8036	0.0605438	aAutosome	aAutosome	NON	7.9493	A1
MvSl-1064-A1-R4_MC04-1g05967	0.55198	0.19812	9.77535	19.63483	0.0564665	aAutosome	aAutosome	NON	7.06262	A1
MvSl-1064-A1-R4_MC04-1g05968	0.60566	0	80.37534	322.71152	0.0075354	aAutosome	aAutosome	NON	5.34882	A1
MvSl-1064-A1-R4_MC04-1g05969	10.37551	5.89936	0.1048	0	99.003	aAutosome	aAutosome	NON	5.66032	A1
MvSl-1064-A1-R4_MC04-1g05970	1.66654	0.76245	1.95338	2.6061	0.853157	aAutosome	aAutosome	NON	5.00751	A1
MvSl-1064-A1-R4_MC04-1g05972	1.03043	0.51299	74.66968	157.8949	0.0137998	aAutosome	aAutosome	NON	5.55987	A1
MvSl-1064-A1-R4_MC04-1g05974	23.60128	41.47766	0.2384	0.38787	98.9987	aAutosome	aAutosome	NON	5.0724	A1
MvSl-1064-A1-R4_MC04-1g05975	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.75433	A1
MvSl-1064-A1-R4_MC04-1g05977	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.93117	A1
MvSl-1064-A1-R4_MC04-1g05990	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.91318	A1
MvSl-1064-A1-R4_MC04-1g05991	0	0.00015	0.00001	0	0	aAutosome	aAutosome	NON	6.24451	A1
MvSl-1064-A1-R4_MC04-1g05992	1.03062	0.42671	0.29914	0.3026	3.44528	aAutosome	aAutosome	NON	6.32214	A1
MvSl-1064-A1-R4_MC04-1g05993	13.15293	14.13923	0.13286	0.57971	98.9984	aAutosome	aAutosome	NON	8.91418	A1
MvSl-1064-A1-R4_MC04-1g05995	1.13425	0.73548	0.52767	0.5281	2.14954	aAutosome	aAutosome	NON	8.29919	A1
MvSl-1064-A1-R4_MC04-1g05996	0.85062	0.43237	2.16091	2.31342	0.39364	aAutosome	aAutosome	NON	7.04865	A1
MvSl-1064-A1-R4_MC04-1g05997	0.28147	0.17699	0.47189	0.61817	0.596474	aAutosome	aAutosome	NON	5.56617	A1
MvSl-1064-A1-R4_MC04-1g05998	13.67007	42.59372	20.88816	64.43181	0.654441	aAutosome	aAutosome	NON	6.83443	A1
MvSl-1064-A1-R4_MC04-1g06001	20.7506	380.95869	7.50483	133.35912	2.76497	aAutosome	aAutosome	NON	7.98362	A1
MvSl-1064-A1-R4_MC04-1g06002	24.41445	51.18298	0.90326	1.8174	27.0293	aAutosome	aAutosome	NON	7.4985	A1
MvSl-1064-A1-R4_MC04-1g06003	0.00008	0	0.08395	0	0.000952948	aAutosome	aAutosome	NON	3.38798	A1
MvSl-1064-A1-R4_MC04-1g06006	1.86119	0.79126	5.29162	6.26958	0.351724	aAutosome	aAutosome	NON	8.58349	A1
MvSl-1064-A1-R4_MC04-1g06009	0.65511	0.21074	1.35427	1.31547	0.483737	aAutosome	aAutosome	NON	6.99395	A1
MvSl-1064-A1-R4_MC04-1g06010	0.71569	0.45401	2.54339	2.34129	0.281392	aAutosome	aAutosome	NON	6.38271	A1
MvSl-1064-A1-R4_MC04-1g06011	1.39267	0.69195	3.99297	4.55457	0.34878	aAutosome	aAutosome	NON	6.0266	A1
MvSl-1064-A1-R4_MC04-1g06012	1.11504	0.42625	7.38362	14.27392	0.151015	aAutosome	aAutosome	NON	6.38371	A1
MvSl-1064-A1-R4_MC04-1g06013	0	0	0	0	0	aAutosome	aAutosome	NON	-0.315123	A1
MvSl-1064-A1-R4_MC04-1g06014	13.80132	47.02146	23.72969	99.75031	0.581606	aAutosome	aAutosome	NON	2.25272	A1
MvSl-1064-A1-R4_MC04-1g06015	0.85168	0.30592	59.77008	337.54436	0.0142493	aAutosome	aAutosome	NON	5.84396	A1
MvSl-1064-A1-R4_MC04-1g06017	0.60367	0.6522	14.53474	23.641	0.0415329	aAutosome	aAutosome	NON	5.47043	A1
MvSl-1064-A1-R4_MC04-1g06019	0.03439	0.03541	0.00035	0.00266	98.2569	aAutosome	aAutosome	NON	1.39963	A1
MvSl-1064-A1-R4_MC04-1g06020	0.02717	0.02789	0.00027	0.00386	100.629	aAutosome	aAutosome	NON	4.85069	A1
MvSl-1064-A1-R4_MC04-1g06031	15.66916	0	19.66318	0	0.796878	aAutosome	aAutosome	NON	7.9602	A1
MvSl-1064-A1-R4_MC04-1g06033	17.97822	0	0.1816	0	98.999	aAutosome	aAutosome	NON	7.59811	A1
MvSl-1064-A1-R4_MC04-1g06034	0.76923	0.38473	99.54813	375.60561	0.00772722	aAutosome	aAutosome	NON	8.60923	A1
MvSl-1064-A1-R4_MC04-1g06035	0.55967	0.24552	107.02136	222.39876	0.00522952	aAutosome	aAutosome	NON	7.55978	A1
MvSl-1064-A1-R4_MC04-1g06036	7.49683	10.18985	0.92242	1.54454	8.12735	aAutosome	aAutosome	NON	4.34424	A1
MvSl-1064-A1-R4_MC04-1g06037	0.62909	0.4374	2.57865	2.75748	0.243961	aAutosome	aAutosome	NON	4.60866	A1
MvSl-1064-A1-R4_MC04-1g06038	1.22598	0.48767	11.27612	16.39988	0.108724	aAutosome	aAutosome	NON	7.12978	A1
MvSl-1064-A1-R4_MC04-1g06039	23.73386	35.80669	2.25598	2.30135	10.5204	aAutosome	aAutosome	NON	0.139957	A1
MvSl-1064-A1-R4_MC04-1g06040	0.02227	0.02268	0.00022	0	101.227	aAutosome	aAutosome	NON	2.75283	A1
MvSl-1064-A1-R4_MC04-1g06041	0	0.0001	0.00001	0	0	aAutosome	aAutosome	Down	4.45775	A1
MvSl-1064-A1-R4_MC04-1g06043	0.00001	0.00484	0	0	10000	aAutosome	aAutosome	NON	7.37774	A1
MvSl-1064-A1-R4_MC04-1g06044	0	0	0	0	0	aAutosome	aAutosome	NON	7.25633	A1
MvSl-1064-A1-R4_MC04-1g06045	0	0.00013	0.00001	0	0	aAutosome	aAutosome	NON	5.50387	A1
MvSl-1064-A1-R4_MC04-1g06048	0.02086	0.02146	0.00021	0.00309	99.3329	aAutosome	aAutosome	NON	4.14693	A1
