Haploid	Gene	Genomicloc	intronnr	intronmean	introntotal	intronnrdiff	intronmeandiff	introntotaldiff	genelength	intronnrovergenelength	intronovergenelength
A1	MvSl-1064-A1-R4_MC06g07116	aAutosome	2	125	250	0	0	0	769	0.00260078	0.325097529
A1	MvSl-1064-A1-R4_MC06g07117	aAutosome	1	93	93	0	5	5	261	0.003831418	0.356321839
A1	MvSl-1064-A1-R4_MC06g07118	aAutosome	9	85.4444	769	0	0	0	6022	0.00149452	0.127698439
A1	MvSl-1064-A1-R4_MC06g07119	aAutosome	3	114.667	344	0	0	0	3524	0.000851305	0.097616345
A1	MvSl-1064-A1-R4_MC06g07120	aAutosome	2	173	346	0	0	0	2455	0.000814664	0.140936864
A1	MvSl-1064-A1-R4_MC06g07121	aAutosome	2	88	176	0	0	0	2195	0.000911162	0.080182232
A1	MvSl-1064-A1-R4_MC06g07122	aAutosome	1	233	233	0	0	0	1169	0.000855432	0.199315654
A1	MvSl-1064-A1-R4_MC06g07123	aAutosome	1	43	43	0	0	0	157	0.006369427	0.27388535
A1	MvSl-1064-A1-R4_MC06g07124	aAutosome	1	81	81	0	0	0	693	0.001443001	0.116883117
A1	MvSl-1064-A1-R4_MC06g07125	aAutosome	1	151	151	0	0	0	355	0.002816901	0.425352113
A1	MvSl-1064-A1-R4_MC06g07126	aAutosome	11	91.3636	1005	0	0	0	5721	0.001922741	0.175668589
A1	MvSl-1064-A1-R4_MC06g07127	aAutosome	1	271	271	0	0	0	604	0.001655629	0.448675497
A1	MvSl-1064-A1-R4_MC06g07128	aAutosome	4	67.25	269	0	0	0	1775	0.002253521	0.151549296
A1	MvSl-1064-A1-R4_MC06g07129	aAutosome	1	0	0	0	0	0	378	0.002645503	0
A1	MvSl-1064-A1-R4_MC06g07130	aAutosome	1	52	52	0	0	0	1966	0.000508647	0.026449644
A1	MvSl-1064-A1-R4_MC06g07131	aAutosome	4	109	436	0	0	0	1369	0.002921841	0.318480643
A1	MvSl-1064-A1-R4_MC06g07132	aAutosome	5	96.8	484	0	0	0	1171	0.004269855	0.413321947
A1	MvSl-1064-A1-R4_MC06g07133	aAutosome	8	82.125	657	0	0	0	3789	0.002111375	0.173396675
A1	MvSl-1064-A1-R4_MC06g07134	aAutosome	7	96.4286	675	0	0	0	1545	0.004530744	0.436893204
A1	MvSl-1064-A1-R4_MC06g07135	aAutosome	1	0	0	0	0	0	186	0.005376344	0
A1	MvSl-1064-A1-R4_MC06g07136	aAutosome	1	95	95	0	0	0	1526	0.000655308	0.06225426
A1	MvSl-1064-A1-R4_MC06g07137	aAutosome	7	78.8571	552	0	0	0	2193	0.003191974	0.251709986
A1	MvSl-1064-A1-R4_MC06g07138	aAutosome	7	81.7143	572	0	0	0	2258	0.003100089	0.253321523
A1	MvSl-1064-A1-R4_MC06g07139	aAutosome	8	74	592	0	0	0	1987	0.00402617	0.297936588
A1	MvSl-1064-A1-R4_MC06g07140	aAutosome	7	61.1429	428	0	0	0	1877	0.003729355	0.228023442
A1	MvSl-1064-A1-R4_MC06g07141	aAutosome	1	49	49	0	0	0	181	0.005524862	0.270718232
A1	MvSl-1064-A1-R4_MC06g07142	aAutosome	2	90.5	181	0	0	0	877	0.002280502	0.206385405
A1	MvSl-1064-A1-R4_MC06g07143	aAutosome	1	52	52	0	0	0	265	0.003773585	0.196226415
A1	MvSl-1064-A1-R4_MC06g07144	aAutosome	5	92	460	0	0	0	1198	0.004173623	0.383973289
A1	MvSl-1064-A1-R4_MC06g07145	aAutosome	3	81	243	0	0	0	2259	0.001328021	0.107569721
A1	MvSl-1064-A1-R4_MC06g07146	aAutosome	2	69	138	0	0	0	465	0.004301075	0.296774194
A1	MvSl-1064-A1-R4_MC06g07147	aAutosome	6	68.8333	413	0	0	0	2744	0.002186589	0.150510204
A1	MvSl-1064-A1-R4_MC06g07148	aAutosome	1	94	94	0	0	0	514	0.001945525	0.182879377
A1	MvSl-1064-A1-R4_MC06g07149	aAutosome	13	79.2308	1030	0	0	0	5029	0.002585007	0.20481209
A1	MvSl-1064-A1-R4_MC06g07150	aAutosome	1	72	72	0	0	0	1188	0.000841751	0.060606061
A1	MvSl-1064-A1-R4_MC06g07151	aAutosome	1	255	255	0	0	0	366	0.00273224	0.696721311
A1	MvSl-1064-A1-R4_MC06g07152	aAutosome	5	98.2	491	0	0	0	4859	0.001029018	0.101049599
A1	MvSl-1064-A1-R4_MC06g07154	aAutosome	1	83	83	0	0	0	449	0.002227171	0.184855234
A1	MvSl-1064-A1-R4_MC06g07155	aAutosome	8	83.125	665	0	0	0	3158	0.002533249	0.210576314
A1	MvSl-1064-A1-R4_MC06g07156	aAutosome	1	66	66	0	0	0	588	0.00170068	0.112244898
A1	MvSl-1064-A1-R4_MC06g07157	aAutosome	6	70.6667	424	0	0	0	1372	0.004373178	0.309037901
A1	MvSl-1064-A1-R4_MC06g07158	aAutosome	1	0	0	0	0	0	1569	0.000637349	0
A1	MvSl-1064-A1-R4_MC06g07159	aAutosome	7	71.1429	498	0	0	0	2358	0.002968617	0.211195929
A1	MvSl-1064-A1-R4_MC06g07160	aAutosome	18	71.2222	1282	0	0	0	5332	0.003375844	0.240435109
A1	MvSl-1064-A1-R4_MC06g07161	aAutosome	5	88.6	443	0	0	0	1454	0.00343879	0.304676754
A1	MvSl-1064-A1-R4_MC06g07162	aAutosome	5	83.8	419	0	0	0	2744	0.001822157	0.152696793
A1	MvSl-1064-A1-R4_MC06g07163	aAutosome	1	233	233	0	0	0	494	0.002024291	0.471659919
A1	MvSl-1064-A1-R4_MC06g07164	aAutosome	4	114.75	459	0	0	0	5700	0.000701754	0.080526316
A1	MvSl-1064-A1-R4_MC06g07165	aAutosome	1	0	0	0	0	0	177	0.005649718	0
A1	MvSl-1064-A1-R4_MC06g07166	aAutosome	1	151	151	0	0	0	1924	0.000519751	0.078482328
A1	MvSl-1064-A1-R4_MC06g07167	aAutosome	8	119.75	958	0	0	0	2524	0.003169572	0.37955626
A1	MvSl-1064-A1-R4_MC06g07168	aAutosome	1	102	102	0	0	0	1722	0.00058072	0.059233449
A1	MvSl-1064-A1-R4_MC06g07169	aAutosome	1	0	0	0	0	0	744	0.001344086	0
A1	MvSl-1064-A1-R4_MC06g07170	aAutosome	6	78.6667	472	0	0	0	4051	0.001481116	0.116514441
A1	MvSl-1064-A1-R4_MC06g07171	aAutosome	1	0	0	0	0	0	882	0.001133787	0
A1	MvSl-1064-A1-R4_MC06g07172	aAutosome	3	86.3333	259	0	0	0	1366	0.002196193	0.189604685
A1	MvSl-1064-A1-R4_MC06g07173	aAutosome	4	70.25	281	0	0	0	5510	0.000725953	0.050998185
A1	MvSl-1064-A1-R4_MC06g07174	aAutosome	2	80.5	161	0	0	0	1442	0.001386963	0.111650485
A1	MvSl-1064-A1-R4_MC06g07175	aAutosome	1	0	0	0	0	0	156	0.006410256	0
A1	MvSl-1064-A1-R4_MC06g07176	aAutosome	1	77	77	0	0	0	1343	0.000744602	0.057334326
A1	MvSl-1064-A1-R4_MC06g07177	aAutosome	8	79.125	633	0	0	0	6489	0.001232856	0.097549699
A1	MvSl-1064-A1-R4_MC06g07178	aAutosome	1	0	0	0	0	0	219	0.00456621	0
A1	MvSl-1064-A1-R4_MC06g07179	aAutosome	1	0	0	0	0	0	336	0.00297619	0
A1	MvSl-1064-A1-R4_MC06g07180	aAutosome	1	269	269	0	0	0	872	0.001146789	0.308486239
A1	MvSl-1064-A1-R4_MC06g07181	aAutosome	1	0	0	0	0	0	273	0.003663004	0
A1	MvSl-1064-A1-R4_MC06g07182	aAutosome	3	155	465	0	0	0	1800	0.001666667	0.258333333
A1	MvSl-1064-A1-R4_MC06g07183	aAutosome	5	77.6	388	0	0	0	2893	0.00172831	0.134116834
A1	MvSl-1064-A1-R4_MC06g07184	aAutosome	2	84	168	0	0	0	3729	0.000536337	0.045052293
A1	MvSl-1064-A1-R4_MC06g07185	aAutosome	4	111.25	445	0	0	0	3346	0.001195457	0.13299462
A1	MvSl-1064-A1-R4_MC06g07186	aAutosome	6	89	534	0	0	0	1242	0.004830918	0.429951691
A1	MvSl-1064-A1-R4_MC06g07187	aAutosome	2	89.5	179	0	0	0	1625	0.001230769	0.110153846
A1	MvSl-1064-A1-R4_MC06g07188	aAutosome	7	86.1429	603	0	0	0	2607	0.002685079	0.231300345
A1	MvSl-1064-A1-R4_MC06g07189	aAutosome	1	63	63	0	0	0	225	0.004444444	0.28
A1	MvSl-1064-A1-R4_MC06g07190	aAutosome	1	58	58	0	0	0	295	0.003389831	0.196610169
A1	MvSl-1064-A1-R4_MC06g07191	aAutosome	29	99.931	2898	0	0	0	5229	0.005545993	0.554216867
A1	MvSl-1064-A1-R4_MC06g07192	aAutosome	4	73.75	295	0	0	0	1399	0.002859185	0.210864904
A1	MvSl-1064-A1-R4_MC06g07193	aAutosome	2	82	164	0	0	0	1199	0.001668057	0.136780651
A1	MvSl-1064-A1-R4_MC06g07194	aAutosome	4	115.25	461	0	0	0	2276	0.001757469	0.20254833
A1	MvSl-1064-A1-R4_MC06g07195	aAutosome	1	92	92	0	0	0	893	0.001119821	0.103023516
A1	MvSl-1064-A1-R4_MC06g07196	aAutosome	2	85.5	171	0	0	0	978	0.00204499	0.174846626
A1	MvSl-1064-A1-R4_MC06g07197	aAutosome	1	0	0	0	0	0	150	0.006666667	0
A1	MvSl-1064-A1-R4_MC06g07198	aAutosome	1	0	0	0	0	0	216	0.00462963	0
A1	MvSl-1064-A1-R4_MC06g07199	aAutosome	2	93	186	0	0	0	570	0.003508772	0.326315789
A1	MvSl-1064-A1-R4_MC06g07200	aAutosome	1	83	83	0	0	0	584	0.001712329	0.142123288
A1	MvSl-1064-A1-R4_MC06g07201	aAutosome	7	83.7143	586	0	0	0	3286	0.00213025	0.178332319
A1	MvSl-1064-A1-R4_MC06g07202	aAutosome	2	74	148	0	0	0	3781	0.000528961	0.039143084
A1	MvSl-1064-A1-R4_MC06g07203	aAutosome	2	80	160	0	0	0	2368	0.000844595	0.067567568
A1	MvSl-1064-A1-R4_MC06g07204	aAutosome	5	74.4	372	0	0	0	4209	0.001187931	0.088382038
A1	MvSl-1064-A1-R4_MC06g07205	aAutosome	6	73.1667	439	0	0	0	2680	0.002238806	0.16380597
A1	MvSl-1064-A1-R4_MC06g07206	aAutosome	7	97.2857	681	0	0	0	1773	0.003948111	0.384094755
A1	MvSl-1064-A1-R4_MC06g07207	aAutosome	5	89.4	447	0	0	0	1047	0.004775549	0.426934097
A1	MvSl-1064-A1-R4_MC06g07208	aAutosome	1	0	0	0	0	0	1245	0.000803213	0
A1	MvSl-1064-A1-R4_MC06g07209	aAutosome	1	0	0	0	0	0	450	0.002222222	0
A1	MvSl-1064-A1-R4_MC06g07210	aAutosome	1	140	140	0	0	0	698	0.001432665	0.200573066
A1	MvSl-1064-A1-R4_MC06g07211	aAutosome	1	0	0	0	0	0	198	0.005050505	0
A1	MvSl-1064-A1-R4_MC06g07212	aAutosome	3	87.3333	262	0	0	0	1957	0.001532959	0.133878385
A1	MvSl-1064-A1-R4_MC06g07213	aAutosome	5	87.4	437	0	0	0	1874	0.00266809	0.233191035
A1	MvSl-1064-A1-R4_MC06g07214	aAutosome	7	76.2857	534	0	0	0	1881	0.003721425	0.283891547
A1	MvSl-1064-A1-R4_MC06g07215	aAutosome	5	140	700	0	0	0	2536	0.001971609	0.276025237
A1	MvSl-1064-A1-R4_MC06g07216	aAutosome	2	82	164	0	0	0	554	0.003610108	0.296028881
A1	MvSl-1064-A1-R4_MC06g07217	aAutosome	5	81	405	0	0	0	1362	0.003671072	0.297356828
A1	MvSl-1064-A1-R4_MC06g07218	aAutosome	2	77.5	155	0	0	0	2996	0.000667557	0.051735648
A1	MvSl-1064-A1-R4_MC06g07219	aAutosome	3	77.6667	233	0	0	0	6086	0.000492935	0.038284588
A1	MvSl-1064-A1-R4_MC06g07220	aAutosome	5	100	500	0	0	0	1544	0.003238342	0.323834197
A1	MvSl-1064-A1-R4_MC06g07221	aAutosome	4	88.75	355	0	0	0	2035	0.001965602	0.174447174
A1	MvSl-1064-A1-R4_MC06g07222	aAutosome	6	68	408	0	0	0	1482	0.004048583	0.275303644
A1	MvSl-1064-A1-R4_MC06g07223	aAutosome	1	0	0	0	0	0	447	0.002237136	0
A1	MvSl-1064-A1-R4_MC06g07224	aAutosome	1	0	0	0	0	0	297	0.003367003	0
A1	MvSl-1064-A1-R4_MC06g07225	aAutosome	2	72	144	0	0	0	3006	0.000665336	0.047904192
A1	MvSl-1064-A1-R4_MC06g07226	aAutosome	3	168	504	0	0	0	2349	0.001277139	0.214559387
A1	MvSl-1064-A1-R4_MC06g07227	aAutosome	6	76	456	0	0	0	3027	0.001982161	0.150644202
A1	MvSl-1064-A1-R4_MC06g07228	aAutosome	8	104.5	836	0	0	0	3260	0.002453988	0.256441718
A1	MvSl-1064-A1-R4_MC06g07229	aAutosome	1	90	90	0	0	0	1002	0.000998004	0.089820359
A1	MvSl-1064-A1-R4_MC06g07230	aAutosome	7	80.8571	566	0	0	0	1046	0.006692161	0.541108987
A1	MvSl-1064-A1-R4_MC06g07231	aAutosome	5	113.8	569	0	0	0	4253	0.001175641	0.133787914
A1	MvSl-1064-A1-R4_MC06g07232	aAutosome	2	83	166	0	0	0	1321	0.001514005	0.125662377
A1	MvSl-1064-A1-R4_MC06g07233	aAutosome	1	73	73	0	0	0	811	0.001233046	0.09001233
A1	MvSl-1064-A1-R4_MC06g07234	aAutosome	6	85	510	0	0	0	1770	0.003389831	0.288135593
A1	MvSl-1064-A1-R4_MC06g07235	aAutosome	5	77.4	387	0	0	0	2439	0.002050021	0.158671587
A1	MvSl-1064-A1-R4_MC06g07236	aAutosome	9	80.7778	727	0	0	0	2275	0.003956044	0.31956044
A1	MvSl-1064-A1-R4_MC06g07237	aAutosome	10	100.6	1006	0	0	0	2275	0.004395604	0.442197802
A1	MvSl-1064-A1-R4_MC06g07238	aAutosome	8	68.5	548	0	0	0	3623	0.002208115	0.151255865
A1	MvSl-1064-A1-R4_MC06g07239	aAutosome	3	89	267	0	0	0	1731	0.001733102	0.154246101
A1	MvSl-1064-A1-R4_MC06g07240	aAutosome	7	77.2857	541	0	0	0	1684	0.00415677	0.321258907
A1	MvSl-1064-A1-R4_MC06g07241	aAutosome	4	88.75	355	0	0	0	1498	0.002670227	0.236982644
A1	MvSl-1064-A1-R4_MC06g07242	aAutosome	7	89.5714	627	0	0	0	3819	0.001832941	0.164179104
A1	MvSl-1064-A1-R4_MC06g07243	aAutosome	6	82.3333	494	0	0.1666	1	2063	0.002908386	0.239457101
A1	MvSl-1064-A1-R4_MC06g07244	aAutosome	10	76.8	768	0	0	0	2196	0.004553734	0.349726776
A1	MvSl-1064-A1-R4_MC06g07245	aAutosome	5	71.6	358	0	0	0	5572	0.000897344	0.064249821
A1	MvSl-1064-A1-R4_MC06g07246	aAutosome	1	95	95	0	0	0	785	0.001273885	0.121019108
A1	MvSl-1064-A1-R4_MC06g07247	aAutosome	1	0	0	0	0	0	408	0.00245098	0
A1	MvSl-1064-A1-R4_MC06g07248	aAutosome	1	0	0	0	0	0	153	0.006535948	0
A1	MvSl-1064-A1-R4_MC06g07249	aAutosome	5	86.8	434	0	0	0	2276	0.002196837	0.190685413
A1	MvSl-1064-A1-R4_MC06g07250	aAutosome	5	99.2	496	0	0	0	1354	0.003692762	0.366322009
A1	MvSl-1064-A1-R4_MC06g07251	aAutosome	2	83	166	0	0	0	751	0.002663116	0.221038615
A1	MvSl-1064-A1-R4_MC06g07252	aAutosome	4	86.25	345	0	0	0	2367	0.001689903	0.145754119
A1	MvSl-1064-A1-R4_MC06g07253	aAutosome	4	86.25	345	0	0	0	1755	0.002279202	0.196581197
A1	MvSl-1064-A1-R4_MC06g07254	aAutosome	3	137.667	413	0	0	0	881	0.003405221	0.468785471
A1	MvSl-1064-A1-R4_MC06g07255	aAutosome	1	103	103	0	0	0	2872	0.000348189	0.03586351
A1	MvSl-1064-A1-R4_MC06g07256	aAutosome	6	71	426	0	0	0	1647	0.003642987	0.258652095
A1	MvSl-1064-A1-R4_MC06g07257	aAutosome	6	73.8333	443	0	0	0	2903	0.002066827	0.152600758
A1	MvSl-1064-A1-R4_MC06g07258	aAutosome	5	75.2	376	0	0	0	1366	0.003660322	0.275256223
A1	MvSl-1064-A1-R4_MC06g07259	aAutosome	1	130	130	0	0	0	1420	0.000704225	0.091549296
A1	MvSl-1064-A1-R4_MC06g07260	aAutosome	8	112.125	897	0	0	0	2232	0.003584229	0.40188172
A1	MvSl-1064-A1-R4_MC06g07261	aAutosome	6	92	552	0	0	0	1521	0.003944773	0.362919132
A1	MvSl-1064-A1-R4_MC06g07262	aAutosome	5	98.2	491	0	0	0	1481	0.003376097	0.331532748
A1	MvSl-1064-A1-R4_MC06g07263	aAutosome	3	63.3333	190	0	0	0	958	0.003131524	0.198329854
A1	MvSl-1064-A1-R4_MC06g07264	aAutosome	2	65.5	131	0	0	0	2546	0.000785546	0.05145326
A1	MvSl-1064-A1-R4_MC06g07265	aAutosome	7	73.8571	517	0	0	0	1906	0.003672613	0.271248688
A1	MvSl-1064-A1-R4_MC06g07266	aAutosome	6	132.5	795	0	0	0	1338	0.004484305	0.594170404
A1	MvSl-1064-A1-R4_MC06g07267	aAutosome	1	85	85	0	0	0	2470	0.000404858	0.034412955
A1	MvSl-1064-A1-R4_MC06g07268	aAutosome	1	318	318	0	0	0	1227	0.000814996	0.259168704
A1	MvSl-1064-A1-R4_MC06g07269	aAutosome	3	84	252	0	0	0	3552	0.000844595	0.070945946
A1	MvSl-1064-A1-R4_MC06g07270	aAutosome	5	110.8	554	0	0	0	1475	0.003389831	0.37559322
A1	MvSl-1064-A1-R4_MC06g07271	aAutosome	1	84	84	0	0	0	891	0.001122334	0.094276094
A1	MvSl-1064-A1-R4_MC06g07272	aAutosome	6	79.3333	476	0	0	0	3161	0.001898134	0.150585258
A1	MvSl-1064-A1-R4_MC06g07273	aAutosome	9	94.2222	848	0	0	0	2216	0.004061372	0.38267148
A1	MvSl-1064-A1-R4_MC06g07274	aAutosome	3	89	267	0	0	0	1620	0.001851852	0.164814815
A1	MvSl-1064-A1-R4_MC06g07275	aAutosome	2	104	208	0	-0.5	-1	664	0.003012048	0.313253012
A1	MvSl-1064-A1-R4_MC06g07276	aAutosome	1	78	78	0	0	0	1620	0.000617284	0.048148148
A1	MvSl-1064-A1-R4_MC06g07277	aAutosome	3	91.6667	275	0	10	30	818	0.003667482	0.336185819
A1	MvSl-1064-A1-R4_MC06g07278	aAutosome	2	73	146	0	0	0	1445	0.001384083	0.101038062
A1	MvSl-1064-A1-R4_MC06g07279	aAutosome	4	87.75	351	0	0	0	1056	0.003787879	0.332386364
A1	MvSl-1064-A1-R4_MC06g07280	aAutosome	11	87.4545	962	0	0	0	3410	0.003225806	0.282111437
A1	MvSl-1064-A1-R4_MC06g07281	aAutosome	3	82	246	0	0	0	3054	0.000982318	0.080550098
A1	MvSl-1064-A1-R4_MC06g07282	aAutosome	5	77	385	0	0	0	1366	0.003660322	0.281844802
A1	MvSl-1064-A1-R4_MC06g07283	aAutosome	7	88.1429	617	0	0	0	2759	0.002537151	0.223631751
A1	MvSl-1064-A1-R4_MC06g07284	aAutosome	7	97.2857	681	0	0	0	2127	0.00329102	0.320169252
A1	MvSl-1064-A1-R4_MC06g07285	aAutosome	8	77.25	618	0	0	0	1734	0.00461361	0.356401384
A1	MvSl-1064-A1-R4_MC06g07286	aAutosome	4	78.25	313	0	0	0	2239	0.001786512	0.139794551
A1	MvSl-1064-A1-R4_MC06g07287	aAutosome	1	0	0	0	0	0	1380	0.000724638	0
A1	MvSl-1064-A1-R4_MC06g07288	aAutosome	3	115.333	346	0	0	0	3193	0.000939555	0.108362042
A1	MvSl-1064-A1-R4_MC06g07289	aAutosome	1	60	60	0	0	0	954	0.001048218	0.062893082
A1	MvSl-1064-A1-R4_MC06g07290	aAutosome	3	74.3333	223	0	0	0	1852	0.00161987	0.120410367
A1	MvSl-1064-A1-R4_MC06g07291	aAutosome	1	67	67	0	0	0	3826	0.00026137	0.017511762
A1	MvSl-1064-A1-R4_MC06g07292	aAutosome	3	118.667	356	0	0	0	1046	0.002868069	0.340344168
A1	MvSl-1064-A1-R4_MC06g07293	aAutosome	7	71.4286	500	0	0	0	4832	0.001448675	0.103476821
A1	MvSl-1064-A1-R4_MC06g07294	aAutosome	2	119.5	239	0	0	0	1061	0.001885014	0.225259189
A1	MvSl-1064-A1-R4_MC06g07295	aAutosome	3	78.3333	235	0	0	0	934	0.003211991	0.251605996
A1	MvSl-1064-A1-R4_MC06g07296	aAutosome	13	96.2308	1251	0	0	0	4857	0.002676549	0.257566399
A1	MvSl-1064-A1-R4_MC06g07297	aAutosome	1	81	81	0	0	0	918	0.001089325	0.088235294
A1	MvSl-1064-A1-R4_MC06g07298	aAutosome	4	94	376	0	0	0	1609	0.002486016	0.233685519
A1	MvSl-1064-A1-R4_MC06g07299	aAutosome	7	86.8571	608	0	0	0	2627	0.002664636	0.23144271
A1	MvSl-1064-A1-R4_MC06g07300	aAutosome	5	72.6	363	0	0	0	903	0.005537099	0.401993355
A1	MvSl-1064-A1-R4_MC06g07301	aAutosome	6	77.8333	467	0	0	0	2555	0.002348337	0.182778865
A1	MvSl-1064-A1-R4_MC06g07302	aAutosome	3	106.333	319	0	0	0	1114	0.002692998	0.286355476
A1	MvSl-1064-A1-R4_MC06g07303	aAutosome	5	73.4	367	0	0	0	3214	0.001555694	0.114187928
A1	MvSl-1064-A1-R4_MC06g07304	aAutosome	5	81	405	0	0	0	1386	0.003607504	0.292207792
A1	MvSl-1064-A1-R4_MC06g07305	aAutosome	2	98	196	0	0	0	2005	0.000997506	0.097755611
A1	MvSl-1064-A1-R4_MC06g07306	aAutosome	3	98.6667	296	0	0	0	2360	0.001271186	0.125423729
A1	MvSl-1064-A1-R4_MC06g07307	aAutosome	8	90.375	723	0	0	0	2019	0.003962358	0.358098068
A1	MvSl-1064-A1-R4_MC06g07308	aAutosome	11	72.5455	798	0	0	0	2652	0.004147813	0.300904977
A1	MvSl-1064-A1-R4_MC06g07309	aAutosome	9	98.3333	885	0	0	0	2046	0.004398827	0.43255132
A1	MvSl-1064-A1-R4_MC06g07310	aAutosome	4	130.75	523	0	0	0	2098	0.001906578	0.249285033
A1	MvSl-1064-A1-R4_MC06g07311	aAutosome	9	89.1111	802	0	0	0	2821	0.003190358	0.284296349
A1	MvSl-1064-A1-R4_MC06g07312	aAutosome	6	82.3333	494	0	0	0	1337	0.004487659	0.369483919
A1	MvSl-1064-A1-R4_MC06g07313	aAutosome	2	84.5	169	0	0	0	1261	0.001586043	0.134020619
A1	MvSl-1064-A1-R4_MC06g07314	aAutosome	3	89.3333	268	0	0	0	694	0.004322767	0.386167147
A1	MvSl-1064-A1-R4_MC06g07315	aAutosome	4	105.75	423	0	0	0	1608	0.002487562	0.263059701
A1	MvSl-1064-A1-R4_MC06g07316	aAutosome	2	61.5	123	0	0	0	984	0.00203252	0.125
A1	MvSl-1064-A1-R4_MC06g07317	aAutosome	4	89.25	357	0	0	0	1344	0.00297619	0.265625
A1	MvSl-1064-A1-R4_MC06g07318	aAutosome	2	58	116	0	0	0	926	0.002159827	0.125269978
A1	MvSl-1064-A1-R4_MC06g07319	aAutosome	2	91	182	0	0	0	1313	0.001523229	0.138613861
A1	MvSl-1064-A1-R4_MC06g07320	aAutosome	1	83	83	0	0	0	638	0.001567398	0.130094044
A1	MvSl-1064-A1-R4_MC06g07321	aAutosome	2	59.5	119	0	0	0	923	0.002166847	0.128927411
A1	MvSl-1064-A1-R4_MC06g07322	aAutosome	1	89	89	0	0	0	242	0.004132231	0.367768595
A1	MvSl-1064-A1-R4_MC06g07323	aAutosome	1	167	167	0	0	0	605	0.001652893	0.276033058
A1	MvSl-1064-A1-R4_MC06g07324	aAutosome	2	83.5	167	0	0	0	404	0.004950495	0.413366337
A1	MvSl-1064-A1-R4_MC06g07325	aAutosome	2	102.5	205	0	0	0	868	0.002304147	0.236175115
A1	MvSl-1064-A1-R4_MC06g07326	aAutosome	1	0	0	0	0	0	2616	0.000382263	0
A1	MvSl-1064-A1-R4_MC06g07327	aAutosome	8	84.625	677	0	0	0	2129	0.003757633	0.317989667
A1	MvSl-1064-A1-R4_MC06g07328	aAutosome	4	96.25	385	0	0	0	1471	0.002719239	0.261726717
A1	MvSl-1064-A1-R4_MC06g07329	aAutosome	2	87	174	0	0	0	870	0.002298851	0.2
A1	MvSl-1064-A1-R4_MC06g07330	aAutosome	4	96.75	387	0	0	0	1503	0.002661344	0.25748503
A1	MvSl-1064-A1-R4_MC06g07331	aAutosome	8	79.625	637	0	0	0	2404	0.003327787	0.264975042
A1	MvSl-1064-A1-R4_MC06g07332	aAutosome	3	148.333	445	0	0	0	2026	0.00148075	0.21964462
A1	MvSl-1064-A1-R4_MC06g07333	aAutosome	3	76.6667	230	0	0	0	1880	0.001595745	0.122340426
A1	MvSl-1064-A1-R4_MC06g07334	aAutosome	1	143	143	0	0	0	1253	0.000798085	0.114126097
A1	MvSl-1064-A1-R4_MC06g07335	aAutosome	7	80	560	0	0	0	4610	0.001518438	0.121475054
A1	MvSl-1064-A1-R4_MC06g07336	aAutosome	1	0	0	0	0	0	207	0.004830918	0
A1	MvSl-1064-A1-R4_MC06g07337	aAutosome	1	83	83	0	0	0	338	0.00295858	0.24556213
A1	MvSl-1064-A1-R4_MC06g07338	aAutosome	1	92	92	0	0	0	2075	0.000481928	0.044337349
A1	MvSl-1064-A1-R4_MC06g07339	aAutosome	3	77.3333	232	0	0	0	2794	0.001073729	0.083035075
A1	MvSl-1064-A1-R4_MC06g07340	aAutosome	3	89.6667	269	0	0	0	2126	0.001411101	0.126528692
A1	MvSl-1064-A1-R4_MC06g07341	aAutosome	7	99.2857	695	0	0	0	1991	0.003515821	0.349070819
A1	MvSl-1064-A1-R4_MC06g07342	aAutosome	3	63	189	0	0	0	2295	0.00130719	0.082352941
A1	MvSl-1064-A1-R4_MC06g07343	aAutosome	3	63.3333	190	0	0	0	1726	0.001738123	0.110081112
A1	MvSl-1064-A1-R4_MC06g07344	aAutosome	1	0	0	0	0	0	570	0.001754386	0
A1	MvSl-1064-A1-R4_MC06g07345	aAutosome	4	99.25	397	0	0	0	1012	0.003952569	0.39229249
A1	MvSl-1064-A1-R4_MC06g07346	aAutosome	3	73	219	0	0	0	3417	0.000877963	0.064091308
A1	MvSl-1064-A1-R4_MC06g07347	aAutosome	2	73.5	147	0	0	0	396	0.005050505	0.371212121
A1	MvSl-1064-A1-R4_MC06g07348	aAutosome	2	61.5	123	0	0	0	825	0.002424242	0.149090909
A1	MvSl-1064-A1-R4_MC06g07349	aAutosome	8	104.875	839	0	0	0	2741	0.002918643	0.306092667
A1	MvSl-1064-A1-R4_MC06g07350	aAutosome	8	112.375	899	0	0	0	2762	0.002896452	0.325488776
A1	MvSl-1064-A1-R4_MC06g07351	aAutosome	5	139.8	699	0	0	0	1995	0.002506266	0.35037594
A1	MvSl-1064-A1-R4_MC06g07352	aAutosome	4	90.25	361	0	0	0	607	0.006589786	0.594728171
A1	MvSl-1064-A1-R4_MC06g07353	aAutosome	1	0	0	0	0	0	1260	0.000793651	0
A1	MvSl-1064-A1-R4_MC06g07354	aAutosome	1	0	0	0	0	0	363	0.002754821	0
A1	MvSl-1064-A1-R4_MC06g07355	aAutosome	1	100	100	0	0	0	367	0.002724796	0.272479564
A1	MvSl-1064-A1-R4_MC06g07356	aAutosome	4	91.75	367	0	0	0	1909	0.002095338	0.19224725
A1	MvSl-1064-A1-R4_MC06g07357	aAutosome	6	93.6667	562	0	0	0	2239	0.002679768	0.251004913
