Haploid	Gene	Genomicloc	intronnr	intronmean	introntotal	intronnrdiff	intronmeandiff	introntotaldiff
A2	MvSl-1064-A2-R4_MC12g11534	Autosome	7	105.143	736	0	0	0
A2	MvSl-1064-A2-R4_MC12g11535	Autosome	1	94	94	0	0	0
A2	MvSl-1064-A2-R4_MC12g11536	Autosome	14	93	1302	0	0	0
A2	MvSl-1064-A2-R4_MC12g11537	Autosome	2	85	170	0	0	0
A2	MvSl-1064-A2-R4_MC12g11538	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC12g11539	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC12g11540	Autosome	1	50	50	0	0	0
A2	MvSl-1064-A2-R4_MC12g11541	Autosome	1	255	255	0	0	0
A2	MvSl-1064-A2-R4_MC12g11542	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC12g11543	Autosome	1	43	43	0	0	0
A2	MvSl-1064-A2-R4_MC12g11544	Autosome	3	301	903	0	0	0
A2	MvSl-1064-A2-R4_MC12g11545	Autosome	3	134.333	403	0	0	0
A2	MvSl-1064-A2-R4_MC12g11546	Autosome	4	277.75	1111	0	0	0
A2	MvSl-1064-A2-R4_MC12g11547	Autosome	4	119	476	0	0	0
A2	MvSl-1064-A2-R4_MC13g11551	Autosome	2	83	166	0	0	0
A2	MvSl-1064-A2-R4_MC13g11552	Autosome	6	104.5	627	0	0	0
A2	MvSl-1064-A2-R4_MC13g11553	Autosome	3	79.3333	238	0	0	0
A2	MvSl-1064-A2-R4_MC13g11554	Autosome	1	70	70	0	0	0
A2	MvSl-1064-A2-R4_MC13g11555	Autosome	9	102.111	919	0	0	0
A2	MvSl-1064-A2-R4_MC13g11556	Autosome	5	87	435	0	0	0
A2	MvSl-1064-A2-R4_MC13g11557	Autosome	1	84	84	0	0	0
A2	MvSl-1064-A2-R4_MC13g11558	Autosome	5	100.6	503	0	0	0
A2	MvSl-1064-A2-R4_MC13g11559	Autosome	1	104	104	0	0	0
A2	MvSl-1064-A2-R4_MC13g11560	Autosome	4	79.25	317	0	0	0
A2	MvSl-1064-A2-R4_MC13g11561	Autosome	2	66	132	0	0	0
A2	MvSl-1064-A2-R4_MC13g11562	Autosome	1	74	74	0	0	0
A2	MvSl-1064-A2-R4_MC13g11563	Autosome	2	94	188	0	0	0
A2	MvSl-1064-A2-R4_MC13g11564	Autosome	4	63.75	255	0	0	0
A2	MvSl-1064-A2-R4_MC13g11565	Autosome	3	79	237	0	0	0
A2	MvSl-1064-A2-R4_MC13g11566	Autosome	1	64	64	0	0	0
A2	MvSl-1064-A2-R4_MC13g11567	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11568	Autosome	3	137.333	412	0	0	0
A2	MvSl-1064-A2-R4_MC13g11569	Autosome	4	71.25	285	0	0	0
A2	MvSl-1064-A2-R4_MC13g11570	Autosome	1	94	94	0	0	0
A2	MvSl-1064-A2-R4_MC13g11571	Autosome	3	187	561	0	0	0
A2	MvSl-1064-A2-R4_MC13g11572	Autosome	1	92	92	0	0	0
A2	MvSl-1064-A2-R4_MC13g11573	Autosome	11	88.9091	978	0	0	0
A2	MvSl-1064-A2-R4_MC13g11574	Autosome	3	83.6667	251	0	0	0
A2	MvSl-1064-A2-R4_MC13g11575	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11576	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11577	Autosome	4	131.5	526	0	0	0
A2	MvSl-1064-A2-R4_MC13g11578	Autosome	9	208.222	1874	0	0	0
A2	MvSl-1064-A2-R4_MC13g11579	Autosome	2	120.5	241	0	0	0
A2	MvSl-1064-A2-R4_MC13g11580	Autosome	2	99.5	199	0	0	0
A2	MvSl-1064-A2-R4_MC13g11581	Autosome	3	79	237	0	0	0
A2	MvSl-1064-A2-R4_MC13g11582	Autosome	4	130.75	523	0	0	0
A2	MvSl-1064-A2-R4_MC13g11585	Autosome	5	101.2	506	0	0	0
A2	MvSl-1064-A2-R4_MC13g11586	Autosome	3	146.333	439	0	0	0
A2	MvSl-1064-A2-R4_MC13g11587	Autosome	1	109	109	0	0	0
A2	MvSl-1064-A2-R4_MC13g11588	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11589	Autosome	2	106.5	213	0	0	0
A2	MvSl-1064-A2-R4_MC13g11590	Autosome	2	105	210	0	0	0
A2	MvSl-1064-A2-R4_MC13g11591	Autosome	5	80.6	403	0	0	0
A2	MvSl-1064-A2-R4_MC13g11592	Autosome	11	69.7273	767	0	0	0
A2	MvSl-1064-A2-R4_MC13g11593	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11594	Autosome	3	86.6667	260	0	0	0
A2	MvSl-1064-A2-R4_MC13g11595	Autosome	8	123	984	0	0	0
A2	MvSl-1064-A2-R4_MC13g11600	Autosome	1	46	46	0	0	0
A2	MvSl-1064-A2-R4_MC13g11601	Autosome	6	94.8333	569	0	0	0
A2	MvSl-1064-A2-R4_MC13g11608	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11609	Autosome	1	82	82	0	0	0
A2	MvSl-1064-A2-R4_MC13g11610	Autosome	2	84	168	0	9.5	19
A2	MvSl-1064-A2-R4_MC13g11611	Autosome	3	74.3333	223	0	0	0
A2	MvSl-1064-A2-R4_MC13g11612	Autosome	1	59	59	0	0	0
A2	MvSl-1064-A2-R4_MC13g11613	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11614	Autosome	8	91.25	730	0	0	0
A2	MvSl-1064-A2-R4_MC13g11615	Autosome	1	158	158	0	0	0
A2	MvSl-1064-A2-R4_MC13g11616	Autosome	4	119	476	0	0	0
A2	MvSl-1064-A2-R4_MC13g11617	Autosome	3	141.333	424	0	0	0
A2	MvSl-1064-A2-R4_MC13g11618	Autosome	1	101	101	0	0	0
A2	MvSl-1064-A2-R4_MC13g11619	Autosome	1	89	89	0	0	0
A2	MvSl-1064-A2-R4_MC13g11620	Autosome	1	124	124	0	0	0
A2	MvSl-1064-A2-R4_MC13g11621	Autosome	4	69.5	278	0	27.5	110
A2	MvSl-1064-A2-R4_MC13g11622	Autosome	1	206	206	0	0	0
A2	MvSl-1064-A2-R4_MC13g11623	Autosome	2	65.5	131	0	0	0
A2	MvSl-1064-A2-R4_MC13g11624	Autosome	3	113	339	0	0	0
A2	MvSl-1064-A2-R4_MC13g11625	Autosome	11	84.1818	926	0	0	0
A2	MvSl-1064-A2-R4_MC13g11626	Autosome	5	78	390	0	0	0
A2	MvSl-1064-A2-R4_MC13g11627	Autosome	1	58	58	0	0	0
A2	MvSl-1064-A2-R4_MC13g11628	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11629	Autosome	1	176	176	0	0	0
A2	MvSl-1064-A2-R4_MC13g11630	Autosome	2	100.5	201	0	0	0
A2	MvSl-1064-A2-R4_MC13g11631	Autosome	3	96.6667	290	0	0	0
A2	MvSl-1064-A2-R4_MC13g11632	Autosome	2	83.5	167	0	0	0
A2	MvSl-1064-A2-R4_MC13g11633	Autosome	3	97	291	0	0	0
A2	MvSl-1064-A2-R4_MC13g11634	Autosome	8	84.625	677	0	-0.125	-1
A2	MvSl-1064-A2-R4_MC13g11635	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11636	Autosome	1	67	67	0	0	0
A2	MvSl-1064-A2-R4_MC13g11637	Autosome	6	69.5	417	0	0	0
A2	MvSl-1064-A2-R4_MC13g11638	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11639	Autosome	5	147	735	0	0	0
A2	MvSl-1064-A2-R4_MC13g11640	Autosome	10	80	800	0	0	0
A2	MvSl-1064-A2-R4_MC13g11641	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11642	Autosome	3	82	246	0	0	0
A2	MvSl-1064-A2-R4_MC13g11643	Autosome	1	262	262	0	0	0
A2	MvSl-1064-A2-R4_MC13g11644	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11645	Autosome	1	297	297	0	0	0
A2	MvSl-1064-A2-R4_MC13g11646	Autosome	5	78.6	393	0	0	0
A2	MvSl-1064-A2-R4_MC13g11647	Autosome	7	136	952	0	0	0
A2	MvSl-1064-A2-R4_MC13g11648	Autosome	3	209.333	628	0	0	0
A2	MvSl-1064-A2-R4_MC13g11649	Autosome	6	71	426	0	0	0
A2	MvSl-1064-A2-R4_MC13g11650	Autosome	1	73	73	0	0	0
A2	MvSl-1064-A2-R4_MC13g11651	Autosome	1	49	49	0	0	0
A2	MvSl-1064-A2-R4_MC13g11652	Autosome	5	127.2	636	0	-0.2	-1
A2	MvSl-1064-A2-R4_MC13g11653	Autosome	1	241	241	0	0	0
A2	MvSl-1064-A2-R4_MC13g11654	Autosome	2	139.5	279	0	0	0
A2	MvSl-1064-A2-R4_MC13g11655	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11656	Autosome	3	89.3333	268	0	0	0
A2	MvSl-1064-A2-R4_MC13g11657	Autosome	2	82	164	0	0	0
A2	MvSl-1064-A2-R4_MC13g11658	Autosome	8	78.625	629	0	0	0
A2	MvSl-1064-A2-R4_MC13g11659	Autosome	4	150	600	0	0	0
A2	MvSl-1064-A2-R4_MC13g11660	Autosome	11	64.7273	712	0	0	0
A2	MvSl-1064-A2-R4_MC13g11661	Autosome	4	77.75	311	0	0	0
A2	MvSl-1064-A2-R4_MC13g11662	Autosome	10	83	830	0	0	0
A2	MvSl-1064-A2-R4_MC13g11663	Autosome	2	75	150	0	0	0
A2	MvSl-1064-A2-R4_MC13g11664	Autosome	2	110.5	221	0	0	0
A2	MvSl-1064-A2-R4_MC13g11665	Autosome	7	79.8571	559	0	0	0
A2	MvSl-1064-A2-R4_MC13g11666	Autosome	5	124.6	623	0	0	0
A2	MvSl-1064-A2-R4_MC13g11667	Autosome	4	77.5	310	0	0	0
A2	MvSl-1064-A2-R4_MC13g11668	Autosome	2	65.5	131	0	0	0
A2	MvSl-1064-A2-R4_MC13g11669	Autosome	6	142.5	855	0	0	0
A2	MvSl-1064-A2-R4_MC13g11670	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11671	Autosome	3	89	267	0	0	0
A2	MvSl-1064-A2-R4_MC13g11672	Autosome	6	95.5	573	0	0	0
A2	MvSl-1064-A2-R4_MC13g11673	Autosome	6	98.6667	592	0	0	0
A2	MvSl-1064-A2-R4_MC13g11674	Autosome	4	84	336	0	0	0
A2	MvSl-1064-A2-R4_MC13g11675	Autosome	3	171.333	514	0	0	0
A2	MvSl-1064-A2-R4_MC13g11676	Autosome	2	60.5	121	0	0	0
A2	MvSl-1064-A2-R4_MC13g11677	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11678	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11679	Autosome	1	53	53	0	0	0
A2	MvSl-1064-A2-R4_MC13g11680	Autosome	6	69	414	0	0	0
A2	MvSl-1064-A2-R4_MC13g11681	Autosome	4	127.25	509	0	0	0
A2	MvSl-1064-A2-R4_MC13g11682	Autosome	1	276	276	0	0	0
A2	MvSl-1064-A2-R4_MC13g11683	Autosome	1	201	201	0	0	0
A2	MvSl-1064-A2-R4_MC13g11684	Autosome	5	92.6	463	0	0	0
A2	MvSl-1064-A2-R4_MC13g11685	Autosome	1	67	67	0	0	0
A2	MvSl-1064-A2-R4_MC13g11686	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11687	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11689	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11690	Autosome	2	76	152	0	0	0
A2	MvSl-1064-A2-R4_MC13g11691	Autosome	1	76	76	0	0	0
A2	MvSl-1064-A2-R4_MC13g11692	Autosome	1	200	200	0	0	0
A2	MvSl-1064-A2-R4_MC13g11693	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11694	Autosome	6	72	432	0	0	0
A2	MvSl-1064-A2-R4_MC13g11695	Autosome	1	77	77	0	0	0
A2	MvSl-1064-A2-R4_MC13g11696	Autosome	4	157.25	629	0	0	0
A2	MvSl-1064-A2-R4_MC13g11697	Autosome	7	88.2857	618	0	0	0
A2	MvSl-1064-A2-R4_MC13g11698	Autosome	3	77	231	0	0	0
A2	MvSl-1064-A2-R4_MC13g11699	Autosome	5	74.4	372	0	0	0
A2	MvSl-1064-A2-R4_MC13g11700	Autosome	6	74.3333	446	1	-3.0476	53
A2	MvSl-1064-A2-R4_MC13g11701	Autosome	2	133	266	0	0	0
A2	MvSl-1064-A2-R4_MC13g11702	Autosome	2	137	274	0	0	0
A2	MvSl-1064-A2-R4_MC13g11703	Autosome	12	76.9167	923	0	0	0
A2	MvSl-1064-A2-R4_MC13g11704	Autosome	1	71	71	0	0	0
A2	MvSl-1064-A2-R4_MC13g11705	Autosome	11	70.9091	780	0	0	0
A2	MvSl-1064-A2-R4_MC13g11706	Autosome	2	208	416	0	0	0
A2	MvSl-1064-A2-R4_MC13g11707	Autosome	5	87.4	437	0	0	0
A2	MvSl-1064-A2-R4_MC13g11708	Autosome	6	73.1667	439	0	0	0
A2	MvSl-1064-A2-R4_MC13g11709	Autosome	3	156.667	470	0	0	0
A2	MvSl-1064-A2-R4_MC13g11710	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11711	Autosome	7	73.1429	512	0	0	0
A2	MvSl-1064-A2-R4_MC13g11712	Autosome	2	91.5	183	0	0	0
A2	MvSl-1064-A2-R4_MC13g11713	Autosome	2	70.5	141	0	0	0
A2	MvSl-1064-A2-R4_MC13g11714	Autosome	4	97	388	0	0	0
A2	MvSl-1064-A2-R4_MC13g11715	Autosome	5	137	685	0	0	0
A2	MvSl-1064-A2-R4_MC13g11716	Autosome	4	83.75	335	0	0	0
A2	MvSl-1064-A2-R4_MC13g11717	Autosome	4	94.25	377	0	0	0
A2	MvSl-1064-A2-R4_MC13g11718	Autosome	2	63.5	127	0	0	0
A2	MvSl-1064-A2-R4_MC13g11719	Autosome	9	81.1111	730	0	0	0
A2	MvSl-1064-A2-R4_MC13g11720	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11721	Autosome	1	48	48	0	0	0
A2	MvSl-1064-A2-R4_MC13g11722	Autosome	2	64	128	0	0	0
A2	MvSl-1064-A2-R4_MC13g11723	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11724	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11725	Autosome	6	76.1667	457	0	0	0
A2	MvSl-1064-A2-R4_MC13g11726	Autosome	3	87.6667	263	0	0	0
A2	MvSl-1064-A2-R4_MC13g11727	Autosome	2	58.5	117	0	0	0
A2	MvSl-1064-A2-R4_MC13g11728	Autosome	1	74	74	0	0	0
A2	MvSl-1064-A2-R4_MC13g11729	Autosome	5	72.8	364	0	0	0
A2	MvSl-1064-A2-R4_MC13g11730	Autosome	3	84.3333	253	0	0	0
A2	MvSl-1064-A2-R4_MC13g11731	Autosome	11	82.6364	909	0	0	0
A2	MvSl-1064-A2-R4_MC13g11732	Autosome	5	99	495	0	0	0
A2	MvSl-1064-A2-R4_MC13g11733	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11734	Autosome	8	104.5	836	0	0	0
A2	MvSl-1064-A2-R4_MC13g11735	Autosome	3	94	282	0	0	0
A2	MvSl-1064-A2-R4_MC13g11736	Autosome	3	98.3333	295	0	0	0
A2	MvSl-1064-A2-R4_MC13g11737	Autosome	3	94.3333	283	0	0	0
A2	MvSl-1064-A2-R4_MC13g11738	Autosome	9	82.1111	739	0	0	0
A2	MvSl-1064-A2-R4_MC13g11739	Autosome	4	109	436	0	0	0
A2	MvSl-1064-A2-R4_MC13g11740	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11741	Autosome	3	70.3333	211	0	0	0
A2	MvSl-1064-A2-R4_MC13g11742	Autosome	2	76.5	153	0	0	0
A2	MvSl-1064-A2-R4_MC13g11743	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11744	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11745	Autosome	2	130	260	0	0	0
A2	MvSl-1064-A2-R4_MC13g11746	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11749	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11750	Autosome	1	97	97	0	0	0
A2	MvSl-1064-A2-R4_MC13g11751	Autosome	3	84	252	0	0	0
A2	MvSl-1064-A2-R4_MC13g11752	Autosome	1	111	111	0	0	0
A2	MvSl-1064-A2-R4_MC13g11753	Autosome	4	88.5	354	0	0	0
A2	MvSl-1064-A2-R4_MC13g11754	Autosome	3	80.3333	241	0	0	0
A2	MvSl-1064-A2-R4_MC13g11755	Autosome	9	74.2222	668	0	0	0
A2	MvSl-1064-A2-R4_MC13g11756	Autosome	4	73	292	0	0	0
A2	MvSl-1064-A2-R4_MC13g11757	Autosome	2	61	122	0	0	0
A2	MvSl-1064-A2-R4_MC13g11758	Autosome	5	118.8	594	0	0.2	1
A2	MvSl-1064-A2-R4_MC13g11759	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11760	Autosome	1	98	98	0	0	0
A2	MvSl-1064-A2-R4_MC13g11761	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11762	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11763	Autosome	2	60	120	0	0	0
A2	MvSl-1064-A2-R4_MC13g11764	Autosome	2	120.5	241	0	0	0
A2	MvSl-1064-A2-R4_MC13g11765	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11766	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11767	Autosome	1	87	87	0	0	0
A2	MvSl-1064-A2-R4_MC13g11768	Autosome	6	94.3333	566	0	0	0
A2	MvSl-1064-A2-R4_MC13g11769	Autosome	2	79.5	159	0	0	0
A2	MvSl-1064-A2-R4_MC13g11770	Autosome	6	78.8333	473	0	0	0
A2	MvSl-1064-A2-R4_MC13g11771	Autosome	5	108.8	544	0	0	0
A2	MvSl-1064-A2-R4_MC13g11772	Autosome	7	88.8571	622	0	0	0
A2	MvSl-1064-A2-R4_MC13g11773	Autosome	1	437	437	0	0	0
A2	MvSl-1064-A2-R4_MC13g11774	Autosome	9	88	792	0	0	0
A2	MvSl-1064-A2-R4_MC13g11775	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11776	Autosome	12	112.333	1348	0	0	0
A2	MvSl-1064-A2-R4_MC13g11777	Autosome	13	74.7692	972	0	0	0
A2	MvSl-1064-A2-R4_MC13g11778	Autosome	4	75.25	301	0	0	0
A2	MvSl-1064-A2-R4_MC13g11779	Autosome	9	81.1111	730	0	0	0
A2	MvSl-1064-A2-R4_MC13g11780	Autosome	1	45	45	0	0	0
A2	MvSl-1064-A2-R4_MC13g11781	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11782	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11783	Autosome	10	81.6	816	0	0	0
A2	MvSl-1064-A2-R4_MC13g11784	Autosome	8	78.875	631	0	0	0
A2	MvSl-1064-A2-R4_MC13g11785	Autosome	9	68	612	0	0	0
A2	MvSl-1064-A2-R4_MC13g11786	Autosome	9	87.2222	785	0	0	0
A2	MvSl-1064-A2-R4_MC13g11787	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11788	Autosome	5	100.8	504	0	0	0
A2	MvSl-1064-A2-R4_MC13g11789	Autosome	4	87	348	0	0	0
A2	MvSl-1064-A2-R4_MC13g11790	Autosome	4	78.25	313	0	0	0
A2	MvSl-1064-A2-R4_MC13g11791	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11792	Autosome	6	88.6667	532	0	0	0
A2	MvSl-1064-A2-R4_MC13g11793	Autosome	8	105.75	846	0	0	0
A2	MvSl-1064-A2-R4_MC13g11794	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11795	Autosome	12	83.0833	997	0	0	0
A2	MvSl-1064-A2-R4_MC13g11796	Autosome	7	77.1429	540	0	0	0
A2	MvSl-1064-A2-R4_MC13g11797	Autosome	2	78.5	157	0	0	0
A2	MvSl-1064-A2-R4_MC13g11798	Autosome	4	72.25	289	0	0	0
A2	MvSl-1064-A2-R4_MC13g11799	Autosome	5	73.4	367	0	0	0
A2	MvSl-1064-A2-R4_MC13g11800	Autosome	7	89.1429	624	0	0	0
A2	MvSl-1064-A2-R4_MC13g11801	Autosome	1	73	73	0	0	0
A2	MvSl-1064-A2-R4_MC13g11802	Autosome	5	71.6	358	0	0	0
A2	MvSl-1064-A2-R4_MC13g11803	Autosome	4	76.5	306	0	0	0
A2	MvSl-1064-A2-R4_MC13g11804	Autosome	6	92	552	0	0	0
A2	MvSl-1064-A2-R4_MC13g11805	Autosome	3	73	219	0	0	0
A2	MvSl-1064-A2-R4_MC13g11806	Autosome	2	68	136	0	0	0
A2	MvSl-1064-A2-R4_MC13g11807	Autosome	5	118.8	594	0	0	0
A2	MvSl-1064-A2-R4_MC13g11808	Autosome	5	90.8	454	0	0	0
A2	MvSl-1064-A2-R4_MC13g11809	Autosome	4	90.75	363	0	0	0
A2	MvSl-1064-A2-R4_MC13g11810	Autosome	5	100.2	501	0	0	0
A2	MvSl-1064-A2-R4_MC13g11811	Autosome	3	50.3333	151	0	0	0
A2	MvSl-1064-A2-R4_MC13g11812	Autosome	1	46	46	0	0	0
A2	MvSl-1064-A2-R4_MC13g11813	Autosome	1	71	71	0	0	0
A2	MvSl-1064-A2-R4_MC13g11814	Autosome	1	0	0	0	40	40
A2	MvSl-1064-A2-R4_MC13g11815	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11816	Autosome	1	71	71	0	0	0
A2	MvSl-1064-A2-R4_MC13g11817	Autosome	5	139	695	0	0	0
A2	MvSl-1064-A2-R4_MC13g11818	Autosome	1	48	48	0	0	0
A2	MvSl-1064-A2-R4_MC13g11819	Autosome	2	81	162	0	0	0
A2	MvSl-1064-A2-R4_MC13g11820	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11821	Autosome	7	90	630	0	0	0
A2	MvSl-1064-A2-R4_MC13g11822	Autosome	7	97.7143	684	0	0	0
A2	MvSl-1064-A2-R4_MC13g11823	Autosome	3	100.333	301	0	0	0
A2	MvSl-1064-A2-R4_MC13g11824	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11825	Autosome	10	117.6	1176	0	0	0
A2	MvSl-1064-A2-R4_MC13g11826	Autosome	3	76	228	0	0	0
A2	MvSl-1064-A2-R4_MC13g11827	Autosome	3	283.667	851	0	0	0
A2	MvSl-1064-A2-R4_MC13g11828	Autosome	5	84	420	0	0	0
A2	MvSl-1064-A2-R4_MC13g11829	Autosome	2	96	192	0	0	0
A2	MvSl-1064-A2-R4_MC13g11830	Autosome	3	76.6667	230	0	0	0
A2	MvSl-1064-A2-R4_MC13g11831	Autosome	5	84.8	424	0	0	0
A2	MvSl-1064-A2-R4_MC13g11832	Autosome	1	72	72	0	0	0
A2	MvSl-1064-A2-R4_MC13g11833	Autosome	3	155.333	466	0	0	0
A2	MvSl-1064-A2-R4_MC13g11834	Autosome	7	131.143	918	0	0	0
A2	MvSl-1064-A2-R4_MC13g11835	Autosome	3	83	249	0	0	0
A2	MvSl-1064-A2-R4_MC13g11836	Autosome	4	82.75	331	0	0	0
A2	MvSl-1064-A2-R4_MC13g11837	Autosome	6	83.8333	503	0	0	0
A2	MvSl-1064-A2-R4_MC13g11838	Autosome	2	84	168	0	0	0
A2	MvSl-1064-A2-R4_MC13g11839	Autosome	2	73.5	147	0	0	0
A2	MvSl-1064-A2-R4_MC13g11840	Autosome	5	88.6	443	0	0	0
A2	MvSl-1064-A2-R4_MC13g11841	Autosome	2	65.5	131	0	0	0
A2	MvSl-1064-A2-R4_MC13g11842	Autosome	10	81.1	811	0	0	0
A2	MvSl-1064-A2-R4_MC13g11843	Autosome	1	82	82	0	0	0
A2	MvSl-1064-A2-R4_MC13g11844	Autosome	7	74.2857	520	0	0	0
A2	MvSl-1064-A2-R4_MC13g11845	Autosome	8	84.5	676	0	0	0
A2	MvSl-1064-A2-R4_MC13g11846	Autosome	1	65	65	0	0	0
A2	MvSl-1064-A2-R4_MC13g11847	Autosome	4	105.5	422	0	0	0
A2	MvSl-1064-A2-R4_MC13g11848	Autosome	1	78	78	0	0	0
A2	MvSl-1064-A2-R4_MC13g11849	Autosome	1	136	136	0	0	0
A2	MvSl-1064-A2-R4_MC13g11850	Autosome	1	106	106	0	0	0
A2	MvSl-1064-A2-R4_MC13g11851	Autosome	8	83.875	671	0	0.125	1
A2	MvSl-1064-A2-R4_MC13g11852	Autosome	2	94	188	0	0	0
A2	MvSl-1064-A2-R4_MC13g11853	Autosome	10	96.8	968	0	0	0
A2	MvSl-1064-A2-R4_MC13g11854	Autosome	4	85	340	0	0	0
A2	MvSl-1064-A2-R4_MC13g11855	Autosome	4	115.75	463	0	0	0
A2	MvSl-1064-A2-R4_MC13g11856	Autosome	3	125.333	376	0	0	0
A2	MvSl-1064-A2-R4_MC13g11857	Autosome	5	119.2	596	0	0	0
A2	MvSl-1064-A2-R4_MC13g11858	Autosome	3	106.667	320	0	0	0
A2	MvSl-1064-A2-R4_MC13g11859	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11860	Autosome	3	106.333	319	0	0	0
A2	MvSl-1064-A2-R4_MC13g11861	Autosome	4	71.5	286	0	0	0
A2	MvSl-1064-A2-R4_MC13g11862	Autosome	5	86.2	431	0	0	0
A2	MvSl-1064-A2-R4_MC13g11863	Autosome	6	89.3333	536	0	0	0
A2	MvSl-1064-A2-R4_MC13g11864	Autosome	9	122.444	1102	0	0	0
A2	MvSl-1064-A2-R4_MC13g11865	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC13g11866	Autosome	9	108.889	980	0	0	0
A2	MvSl-1064-A2-R4_MC13g11867	Autosome	2	88	176	0	0	0
A2	MvSl-1064-A2-R4_MC13g11868	Autosome	6	109.833	659	0	0	0
A2	MvSl-1064-A2-R4_MC13g11869	Autosome	2	164.5	329	0	0	0
A2	MvSl-1064-A2-R4_MC13g11870	Autosome	2	96	192	0	0	0
A2	MvSl-1064-A2-R4_MC13g11871	Autosome	3	81	243	0	-13	-39
A2	MvSl-1064-A2-R4_MC13g11872	Autosome	3	96	288	0	0	0
A2	MvSl-1064-A2-R4_MC13g11873	Autosome	1	93	93	0	0	0
A2	MvSl-1064-A2-R4_MC13g11874	Autosome	1	107	107	0	0	0
A2	MvSl-1064-A2-R4_MC13g11875	Autosome	7	92.7143	649	0	0	0
A2	MvSl-1064-A2-R4_MC13g11876	Autosome	10	97.7	977	0	0	0
A2	MvSl-1064-A2-R4_MC13g11877	Autosome	7	100.429	703	0	0	0
A2	MvSl-1064-A2-R4_MC13g11878	Autosome	11	84.2727	927	0	0	0
A2	MvSl-1064-A2-R4_MC13g11879	Autosome	1	58	58	0	0	0
A2	MvSl-1064-A2-R4_MC13g11880	Autosome	10	83.8	838	0	0	0
A2	MvSl-1064-A2-R4_MC13g11881	Autosome	1	0	0	0	0	0
